date,PM10,PM2.5,PM1,TSP,wd,ws,temp,site,code
1289955600.0,5.0,3.0,1.0,5.0,163.5,12.1,8.7,Anglesey Brynteg,1
1289959200.0,5.0,3.0,1.0,4.0,161.4,12.5,8.8,Anglesey Brynteg,1
1289962800.0,4.0,2.0,0.0,4.0,160.2,12.7,8.9,Anglesey Brynteg,1
1289966400.0,4.0,2.0,0.0,3.0,160.4,13.2,9.0,Anglesey Brynteg,1
1289970000.0,3.0,1.0,0.0,2.0,161.7,13.7,9.1,Anglesey Brynteg,1
1289973600.0,1.0,1.0,0.0,1.0,162.1,14.0,8.9,Anglesey Brynteg,1
1289977200.0,1.0,1.0,0.0,1.0,164.0,14.1,8.6,Anglesey Brynteg,1
1289980800.0,1.0,1.0,0.0,2.0,167.1,14.1,8.3,Anglesey Brynteg,1
1289984400.0,1.0,0.0,0.0,1.0,167.7,13.7,8.0,Anglesey Brynteg,1
1289988000.0,1.0,0.0,0.0,1.0,165.4,12.9,7.9,Anglesey Brynteg,1
1289991600.0,1.0,0.0,0.0,1.0,163.5,12.2,7.8,Anglesey Brynteg,1
1289995200.0,1.0,0.0,0.0,1.0,163.5,12.0,7.8,Anglesey Brynteg,1
1289998800.0,1.0,0.0,0.0,1.0,164.7,12.0,7.8,Anglesey Brynteg,1
1290002400.0,3.0,1.0,0.0,2.0,165.0,11.9,7.8,Anglesey Brynteg,1
1290006000.0,7.0,3.0,1.0,5.0,163.8,11.6,7.5,Anglesey Brynteg,1
1290009600.0,5.0,2.0,0.0,4.0,162.2,11.5,7.3,Anglesey Brynteg,1
1290013200.0,5.0,2.0,1.0,4.0,161.4,11.2,7.2,Anglesey Brynteg,1
1290016800.0,4.0,2.0,1.0,3.0,161.3,10.9,7.1,Anglesey Brynteg,1
1290020400.0,4.0,2.0,0.0,3.0,159.7,10.6,6.9,Anglesey Brynteg,1
1290024000.0,4.0,2.0,0.0,3.0,158.3,10.4,6.8,Anglesey Brynteg,1
1290027600.0,5.0,2.0,1.0,4.0,157.9,10.5,6.9,Anglesey Brynteg,1
1290031200.0,7.0,3.0,1.0,6.0,157.1,10.6,7.0,Anglesey Brynteg,1
1290034800.0,9.0,5.0,1.0,7.0,156.5,10.8,7.3,Anglesey Brynteg,1
1290038400.0,9.0,5.0,1.0,8.0,157.6,10.4,7.1,Anglesey Brynteg,1
1290042000.0,9.0,5.0,1.0,7.0,159.7,10.4,6.7,Anglesey Brynteg,1
1290045600.0,9.0,6.0,1.0,8.0,162.8,11.2,6.9,Anglesey Brynteg,1
1290049200.0,9.0,5.0,1.0,7.0,166.9,11.6,7.4,Anglesey Brynteg,1
1290052800.0,7.0,4.0,1.0,5.0,168.8,11.4,7.6,Anglesey Brynteg,1
1290056400.0,4.0,3.0,1.0,3.0,170.0,11.2,7.7,Anglesey Brynteg,1
1290060000.0,1.0,1.0,0.0,1.0,170.5,11.0,7.9,Anglesey Brynteg,1
1290063600.0,3.0,1.0,0.0,2.0,170.1,10.7,8.3,Anglesey Brynteg,1
1290067200.0,4.0,2.0,0.0,4.0,171.2,10.3,8.5,Anglesey Brynteg,1
1290070800.0,5.0,3.0,0.0,5.0,173.5,10.0,8.9,Anglesey Brynteg,1
1290074400.0,7.0,4.0,1.0,5.0,176.2,9.9,9.3,Anglesey Brynteg,1
1290078000.0,13.0,6.0,1.0,11.0,182.5,9.4,9.6,Anglesey Brynteg,1
1290081600.0,9.0,4.0,1.0,8.0,203.2,7.3,9.9,Anglesey Brynteg,1
1290085200.0,10.0,4.0,1.0,10.0,230.6,5.3,10.2,Anglesey Brynteg,1
1290088800.0,20.0,7.0,2.0,17.0,245.5,5.2,10.2,Anglesey Brynteg,1
1290092400.0,20.0,8.0,2.0,18.0,253.2,5.6,9.8,Anglesey Brynteg,1
1290096000.0,20.0,8.0,2.0,18.0,261.2,5.6,9.3,Anglesey Brynteg,1
1290099600.0,20.0,8.0,2.0,18.0,265.0,5.3,9.0,Anglesey Brynteg,1
1290103200.0,13.0,6.0,2.0,12.0,269.4,5.1,8.6,Anglesey Brynteg,1
1290106800.0,13.0,5.0,1.0,12.0,271.5,5.0,8.4,Anglesey Brynteg,1
1290110400.0,20.0,7.0,2.0,17.0,266.3,4.9,8.1,Anglesey Brynteg,1
1290114000.0,27.0,8.0,2.0,25.0,259.6,4.6,7.9,Anglesey Brynteg,1
1290117600.0,25.0,8.0,2.0,22.0,251.1,4.2,7.6,Anglesey Brynteg,1
1290121200.0,22.0,7.0,2.0,20.0,238.9,3.8,7.6,Anglesey Brynteg,1
1290124800.0,21.0,7.0,2.0,18.0,210.0,3.8,6.8,Anglesey Brynteg,1
1290128400.0,21.0,6.0,1.0,18.0,181.2,4.2,5.8,Anglesey Brynteg,1
1290132000.0,18.0,6.0,1.0,16.0,176.3,4.4,6.0,Anglesey Brynteg,1
1290135600.0,16.0,6.0,1.0,14.0,179.5,4.8,6.6,Anglesey Brynteg,1
1290139200.0,14.0,6.0,1.0,13.0,179.5,5.1,6.8,Anglesey Brynteg,1
1290142800.0,12.0,5.0,1.0,9.0,178.2,5.1,6.7,Anglesey Brynteg,1
1290146400.0,7.0,3.0,1.0,6.0,178.9,5.0,6.4,Anglesey Brynteg,1
1290150000.0,10.0,4.0,1.0,9.0,180.4,4.9,6.3,Anglesey Brynteg,1
1290153600.0,9.0,4.0,1.0,9.0,181.8,4.8,6.4,Anglesey Brynteg,1
1290157200.0,8.0,3.0,0.0,7.0,182.8,4.6,6.8,Anglesey Brynteg,1
1290160800.0,12.0,5.0,1.0,11.0,183.2,4.2,7.6,Anglesey Brynteg,1
1290164400.0,14.0,6.0,1.0,13.0,181.6,3.9,8.2,Anglesey Brynteg,1
1290168000.0,14.0,5.0,1.0,12.0,179.1,3.5,9.0,Anglesey Brynteg,1
1290171600.0,18.0,6.0,1.0,17.0,172.8,3.0,9.4,Anglesey Brynteg,1
1290175200.0,22.0,7.0,1.0,20.0,162.4,3.0,9.2,Anglesey Brynteg,1
1290178800.0,14.0,6.0,2.0,14.0,158.6,3.4,8.5,Anglesey Brynteg,1
1290182400.0,13.0,6.0,1.0,12.0,162.3,3.7,7.6,Anglesey Brynteg,1
1290186000.0,16.0,8.0,2.0,14.0,165.5,4.0,7.1,Anglesey Brynteg,1
1290189600.0,17.0,8.0,2.0,15.0,165.4,4.2,6.8,Anglesey Brynteg,1
1290193200.0,18.0,9.0,3.0,15.0,160.6,4.0,6.5,Anglesey Brynteg,1
1290196800.0,16.0,7.0,2.0,13.0,151.0,3.5,6.1,Anglesey Brynteg,1
1290200400.0,13.0,6.0,2.0,12.0,141.6,3.2,5.8,Anglesey Brynteg,1
1290204000.0,13.0,7.0,3.0,11.0,142.2,2.4,5.9,Anglesey Brynteg,1
1290207600.0,12.0,6.0,2.0,10.0,136.3,1.6,6.0,Anglesey Brynteg,1
1290211200.0,9.0,5.0,1.0,8.0,114.5,2.9,6.0,Anglesey Brynteg,1
1290214800.0,8.0,4.0,1.0,7.0,99.1,4.0,6.0,Anglesey Brynteg,1
1290218400.0,13.0,7.0,2.0,11.0,91.7,4.2,6.0,Anglesey Brynteg,1
1290222000.0,16.0,9.0,2.0,13.0,88.9,4.8,5.6,Anglesey Brynteg,1
1290225600.0,12.0,7.0,2.0,10.0,89.4,4.9,5.3,Anglesey Brynteg,1
1290229200.0,10.0,6.0,2.0,8.0,88.6,4.9,5.2,Anglesey Brynteg,1
1290232800.0,9.0,5.0,1.0,7.0,89.0,4.8,5.2,Anglesey Brynteg,1
1290236400.0,13.0,8.0,3.0,11.0,90.1,4.5,5.2,Anglesey Brynteg,1
1290240000.0,18.0,12.0,4.0,15.0,87.9,4.1,5.1,Anglesey Brynteg,1
1290243600.0,14.0,9.0,4.0,11.0,83.9,3.7,5.5,Anglesey Brynteg,1
1290247200.0,9.0,6.0,2.0,8.0,79.4,3.6,6.5,Anglesey Brynteg,1
1290250800.0,12.0,7.0,3.0,9.0,78.3,4.3,7.4,Anglesey Brynteg,1
1290254400.0,17.0,11.0,5.0,14.0,80.1,5.0,7.6,Anglesey Brynteg,1
1290258000.0,18.0,10.0,4.0,14.0,77.8,5.0,7.1,Anglesey Brynteg,1
1290261600.0,40.0,24.0,9.0,32.0,74.9,4.8,6.7,Anglesey Brynteg,1
1290265200.0,31.0,18.0,7.0,25.0,76.1,4.4,6.4,Anglesey Brynteg,1
1290268800.0,25.0,15.0,6.0,21.0,80.5,3.7,6.3,Anglesey Brynteg,1
1290272400.0,27.0,15.0,7.0,24.0,79.2,3.5,6.3,Anglesey Brynteg,1
1290276000.0,21.0,13.0,5.0,18.0,69.3,3.8,6.5,Anglesey Brynteg,1
1290279600.0,18.0,10.0,5.0,15.0,60.1,4.2,6.7,Anglesey Brynteg,1
1290283200.0,13.0,7.0,3.0,11.0,56.8,4.3,6.7,Anglesey Brynteg,1
1290286800.0,8.0,4.0,1.0,6.0,61.2,4.7,6.6,Anglesey Brynteg,1
1290290400.0,5.0,2.0,1.0,5.0,70.7,4.5,6.5,Anglesey Brynteg,1
1290294000.0,7.0,3.0,1.0,5.0,78.3,3.1,6.5,Anglesey Brynteg,1
1290297600.0,5.0,2.0,0.0,4.0,75.1,3.6,6.3,Anglesey Brynteg,1
1290301200.0,5.0,2.0,0.0,4.0,73.2,5.1,6.4,Anglesey Brynteg,1
1290304800.0,5.0,2.0,0.0,4.0,81.1,5.4,6.5,Anglesey Brynteg,1
1290308400.0,4.0,2.0,0.0,3.0,81.6,5.6,6.6,Anglesey Brynteg,1
1290312000.0,4.0,2.0,0.0,3.0,78.0,6.1,6.6,Anglesey Brynteg,1
1290315600.0,4.0,1.0,0.0,4.0,76.9,6.6,6.5,Anglesey Brynteg,1
1290319200.0,4.0,2.0,0.0,4.0,72.2,6.9,6.5,Anglesey Brynteg,1
1290322800.0,5.0,2.0,0.0,4.0,68.0,6.7,6.6,Anglesey Brynteg,1
1290326400.0,5.0,2.0,0.0,4.0,64.3,6.2,6.6,Anglesey Brynteg,1
1290330000.0,7.0,2.0,0.0,5.0,58.3,6.1,6.7,Anglesey Brynteg,1
1290333600.0,8.0,3.0,1.0,7.0,54.3,6.1,6.7,Anglesey Brynteg,1
1290337200.0,7.0,3.0,1.0,6.0,54.9,5.9,6.7,Anglesey Brynteg,1
1290340800.0,7.0,2.0,0.0,6.0,55.4,6.0,6.8,Anglesey Brynteg,1
1290344400.0,7.0,2.0,0.0,6.0,53.2,6.0,6.9,Anglesey Brynteg,1
1290348000.0,7.0,2.0,1.0,7.0,51.3,5.9,6.8,Anglesey Brynteg,1
1290351600.0,7.0,2.0,1.0,6.0,51.9,5.7,6.8,Anglesey Brynteg,1
1290355200.0,5.0,2.0,1.0,5.0,54.1,5.4,6.9,Anglesey Brynteg,1
1290358800.0,4.0,2.0,1.0,4.0,54.2,5.3,6.8,Anglesey Brynteg,1
1290362400.0,,,,,51.6,5.4,6.7,Anglesey Brynteg,1
1290366000.0,,,,,50.1,5.5,6.7,Anglesey Brynteg,1
1290369600.0,,,,,47.2,5.3,6.8,Anglesey Brynteg,1
1290373200.0,,,,,43.2,5.2,6.5,Anglesey Brynteg,1
1290376800.0,,,,,39.4,5.0,6.3,Anglesey Brynteg,1
1290380400.0,,,,,33.2,4.8,6.2,Anglesey Brynteg,1
1290384000.0,3.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1290387600.0,3.0,1.0,0.0,2.0,,,,Anglesey Brynteg,1
1290391200.0,4.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1290394800.0,7.0,1.0,0.0,5.0,,,,Anglesey Brynteg,1
1290398400.0,5.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1290402000.0,4.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1290405600.0,4.0,2.0,0.0,4.0,,,,Anglesey Brynteg,1
1290409200.0,5.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1290412800.0,8.0,4.0,2.0,7.0,,,,Anglesey Brynteg,1
1290416400.0,9.0,4.0,1.0,8.0,,,,Anglesey Brynteg,1
1290420000.0,8.0,4.0,1.0,6.0,,,,Anglesey Brynteg,1
1290423600.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1290427200.0,8.0,3.0,1.0,7.0,,,,Anglesey Brynteg,1
1290430800.0,7.0,3.0,0.0,6.0,,,,Anglesey Brynteg,1
1290434400.0,8.0,3.0,0.0,6.0,,,,Anglesey Brynteg,1
1290438000.0,8.0,3.0,1.0,7.0,,,,Anglesey Brynteg,1
1290441600.0,10.0,4.0,3.0,12.0,,,,Anglesey Brynteg,1
1290445200.0,5.0,2.0,1.0,5.0,,,,Anglesey Brynteg,1
1290448800.0,7.0,3.0,2.0,6.0,,,,Anglesey Brynteg,1
1290452400.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1290456000.0,7.0,3.0,1.0,7.0,,,,Anglesey Brynteg,1
1290459600.0,9.0,5.0,3.0,8.0,,,,Anglesey Brynteg,1
1290463200.0,8.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1290466800.0,7.0,2.0,1.0,5.0,,,,Anglesey Brynteg,1
1290470400.0,8.0,2.0,0.0,6.0,,,,Anglesey Brynteg,1
1290474000.0,9.0,2.0,0.0,9.0,,,,Anglesey Brynteg,1
1290477600.0,8.0,2.0,1.0,7.0,,,,Anglesey Brynteg,1
1290481200.0,4.0,2.0,0.0,4.0,,,,Anglesey Brynteg,1
1290484800.0,5.0,2.0,0.0,4.0,,,,Anglesey Brynteg,1
1290488400.0,4.0,2.0,0.0,4.0,,,,Anglesey Brynteg,1
1290492000.0,5.0,2.0,0.0,5.0,,,,Anglesey Brynteg,1
1290495600.0,8.0,2.0,0.0,7.0,,,,Anglesey Brynteg,1
1290499200.0,7.0,2.0,0.0,6.0,,,,Anglesey Brynteg,1
1290502800.0,7.0,3.0,1.0,6.0,,,,Anglesey Brynteg,1
1290506400.0,5.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1290510000.0,5.0,1.0,0.0,6.0,,,,Anglesey Brynteg,1
1290513600.0,5.0,1.0,0.0,5.0,,,,Anglesey Brynteg,1
1290517200.0,4.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1290520800.0,4.0,1.0,0.0,3.0,,,,Anglesey Brynteg,1
1290524400.0,4.0,1.0,0.0,4.0,,,,Anglesey Brynteg,1
1290528000.0,5.0,2.0,1.0,6.0,,,,Anglesey Brynteg,1
1290531600.0,5.0,2.0,1.0,5.0,,,,Anglesey Brynteg,1
1290535200.0,5.0,2.0,1.0,4.0,,,,Anglesey Brynteg,1
1290538800.0,4.0,2.0,0.0,3.0,,,,Anglesey Brynteg,1
1290542400.0,4.0,2.0,0.0,4.0,,,,Anglesey Brynteg,1
1290546000.0,9.0,5.0,3.0,7.0,,,,Anglesey Brynteg,1
1290549600.0,16.0,10.0,5.0,13.0,,,,Anglesey Brynteg,1
1290553200.0,26.0,18.0,,21.0,,,,Anglesey Brynteg,1
1290556800.0,9.0,4.0,1.0,8.0,194.8,3.2,3.8,Anglesey Brynteg,1
1290560400.0,9.0,4.0,1.0,8.0,172.0,1.1,2.0,Anglesey Brynteg,1
1290564000.0,9.0,3.0,1.0,8.0,304.1,0.5,1.3,Anglesey Brynteg,1
1290567600.0,8.0,3.0,1.0,7.0,310.4,0.6,1.3,Anglesey Brynteg,1
1290571200.0,7.0,3.0,0.0,6.0,327.0,1.2,2.0,Anglesey Brynteg,1
1290574800.0,5.0,2.0,0.0,4.0,345.2,1.9,2.6,Anglesey Brynteg,1
1290578400.0,4.0,2.0,0.0,4.0,354.2,2.1,2.8,Anglesey Brynteg,1
1290582000.0,10.0,2.0,1.0,11.0,352.8,2.1,3.1,Anglesey Brynteg,1
1290585600.0,13.0,3.0,1.0,15.0,356.0,2.9,3.6,Anglesey Brynteg,1
1290589200.0,8.0,3.0,1.0,7.0,356.8,4.0,4.2,Anglesey Brynteg,1
1290592800.0,4.0,1.0,0.0,4.0,355.0,4.2,5.0,Anglesey Brynteg,1
1290596400.0,5.0,2.0,0.0,5.0,357.6,4.2,6.0,Anglesey Brynteg,1
1290600000.0,5.0,2.0,0.0,5.0,358.3,4.3,6.8,Anglesey Brynteg,1
1290603600.0,5.0,2.0,0.0,5.0,180.1,4.7,6.9,Anglesey Brynteg,1
1290607200.0,5.0,2.0,0.0,5.0,8.4,4.9,6.5,Anglesey Brynteg,1
1290610800.0,5.0,2.0,0.0,5.0,16.3,5.1,5.7,Anglesey Brynteg,1
1290614400.0,7.0,2.0,0.0,5.0,19.5,4.9,5.5,Anglesey Brynteg,1
1290618000.0,7.0,2.0,0.0,6.0,22.6,4.8,5.5,Anglesey Brynteg,1
1290621600.0,7.0,2.0,0.0,6.0,21.7,5.1,5.2,Anglesey Brynteg,1
1290625200.0,9.0,5.0,3.0,8.0,15.6,5.5,4.9,Anglesey Brynteg,1
1290628800.0,8.0,3.0,1.0,6.0,8.9,5.7,4.8,Anglesey Brynteg,1
1290632400.0,8.0,3.0,1.0,6.0,5.0,5.8,4.6,Anglesey Brynteg,1
1290636000.0,8.0,4.0,1.0,7.0,3.8,5.8,4.7,Anglesey Brynteg,1
1290639600.0,8.0,3.0,1.0,7.0,20.6,6.7,5.1,Anglesey Brynteg,1
1290643200.0,7.0,3.0,1.0,6.0,30.3,6.9,4.3,Anglesey Brynteg,1
1290646800.0,7.0,3.0,1.0,6.0,21.0,6.3,3.5,Anglesey Brynteg,1
1290650400.0,8.0,4.0,1.0,7.0,19.4,7.1,3.8,Anglesey Brynteg,1
1290654000.0,7.0,3.0,1.0,6.0,17.2,7.6,3.9,Anglesey Brynteg,1
1290657600.0,7.0,3.0,1.0,6.0,13.3,7.7,3.9,Anglesey Brynteg,1
1290661200.0,9.0,4.0,1.0,7.0,13.4,8.4,4.0,Anglesey Brynteg,1
1290664800.0,10.0,4.0,1.0,9.0,16.4,9.0,4.0,Anglesey Brynteg,1
1290668400.0,10.0,5.0,1.0,9.0,16.4,9.2,3.8,Anglesey Brynteg,1
1290672000.0,12.0,5.0,1.0,10.0,16.5,9.2,3.7,Anglesey Brynteg,1
1290675600.0,10.0,5.0,1.0,9.0,16.8,9.0,3.9,Anglesey Brynteg,1
1290679200.0,10.0,5.0,1.0,9.0,16.2,9.0,4.4,Anglesey Brynteg,1
1290682800.0,12.0,5.0,1.0,10.0,18.2,9.1,4.8,Anglesey Brynteg,1
1290686400.0,12.0,5.0,1.0,10.0,22.2,9.0,4.9,Anglesey Brynteg,1
1290690000.0,13.0,5.0,1.0,11.0,23.1,8.9,5.0,Anglesey Brynteg,1
1290693600.0,13.0,6.0,1.0,11.0,21.8,8.8,4.9,Anglesey Brynteg,1
1290697200.0,14.0,5.0,1.0,12.0,20.8,8.5,4.6,Anglesey Brynteg,1
1290700800.0,14.0,5.0,1.0,12.0,18.3,8.2,4.5,Anglesey Brynteg,1
1290704400.0,13.0,5.0,1.0,12.0,15.6,7.8,4.5,Anglesey Brynteg,1
1290708000.0,12.0,4.0,1.0,10.0,12.2,7.5,4.4,Anglesey Brynteg,1
1290711600.0,10.0,4.0,1.0,9.0,7.2,6.9,4.5,Anglesey Brynteg,1
1290715200.0,12.0,4.0,1.0,10.0,3.0,6.4,4.5,Anglesey Brynteg,1
1290718800.0,12.0,3.0,1.0,10.0,0.9,6.2,4.2,Anglesey Brynteg,1
1290722400.0,8.0,3.0,1.0,7.0,1.0,5.9,3.9,Anglesey Brynteg,1
1290726000.0,8.0,3.0,1.0,6.0,2.2,5.6,3.8,Anglesey Brynteg,1
1290729600.0,7.0,3.0,1.0,6.0,8.5,4.1,3.4,Anglesey Brynteg,1
1290733200.0,8.0,3.0,1.0,6.0,151.5,1.6,3.0,Anglesey Brynteg,1
1290736800.0,5.0,2.0,0.0,4.0,269.4,0.6,2.7,Anglesey Brynteg,1
1290740400.0,3.0,1.0,0.0,3.0,284.7,0.5,2.5,Anglesey Brynteg,1
1290744000.0,1.0,1.0,0.0,1.0,278.7,0.5,2.6,Anglesey Brynteg,1
1290747600.0,1.0,1.0,0.0,2.0,270.6,1.3,2.8,Anglesey Brynteg,1
1290751200.0,3.0,1.0,0.0,2.0,216.7,1.2,2.9,Anglesey Brynteg,1
1290754800.0,4.0,1.0,0.0,4.0,126.5,2.0,3.0,Anglesey Brynteg,1
1290758400.0,3.0,1.0,0.0,3.0,124.8,2.1,2.9,Anglesey Brynteg,1
1290762000.0,3.0,1.0,0.0,3.0,76.3,1.8,3.5,Anglesey Brynteg,1
1290765600.0,8.0,3.0,1.0,7.0,16.4,4.3,4.6,Anglesey Brynteg,1
1290769200.0,4.0,1.0,0.0,3.0,5.9,6.6,5.3,Anglesey Brynteg,1
1290772800.0,3.0,1.0,0.0,2.0,7.6,7.6,5.6,Anglesey Brynteg,1
1290776400.0,5.0,2.0,1.0,4.0,14.4,7.4,5.4,Anglesey Brynteg,1
1290780000.0,9.0,4.0,2.0,8.0,24.1,6.6,4.9,Anglesey Brynteg,1
1290783600.0,9.0,5.0,2.0,8.0,36.7,5.2,4.3,Anglesey Brynteg,1
1290787200.0,10.0,6.0,4.0,9.0,73.4,3.6,3.4,Anglesey Brynteg,1
1290790800.0,10.0,5.0,3.0,8.0,140.2,2.9,2.6,Anglesey Brynteg,1
1290794400.0,,,,,183.8,2.5,2.1,Anglesey Brynteg,1
1290798000.0,,,,,191.0,2.3,1.8,Anglesey Brynteg,1
1290801600.0,,,,,172.7,2.3,1.1,Anglesey Brynteg,1
1290805200.0,,,,,143.9,2.3,0.6,Anglesey Brynteg,1
1290808800.0,,,,,141.8,1.8,0.3,Anglesey Brynteg,1
1290812400.0,,,,,137.2,2.7,0.5,Anglesey Brynteg,1
1290816000.0,14.0,9.0,5.0,12.0,108.5,4.1,0.2,Anglesey Brynteg,1
1290819600.0,8.0,5.0,2.0,6.0,101.0,3.6,-0.5,Anglesey Brynteg,1
1290823200.0,7.0,4.0,2.0,6.0,109.8,3.4,0.2,Anglesey Brynteg,1
1290826800.0,5.0,2.0,1.0,4.0,110.5,4.1,1.0,Anglesey Brynteg,1
1290830400.0,8.0,3.0,1.0,6.0,105.8,5.6,1.6,Anglesey Brynteg,1
1290834000.0,5.0,2.0,1.0,4.0,97.6,6.9,1.7,Anglesey Brynteg,1
1290837600.0,8.0,4.0,1.0,6.0,90.7,7.2,1.8,Anglesey Brynteg,1
1290841200.0,8.0,3.0,1.0,6.0,81.7,7.2,2.4,Anglesey Brynteg,1
1290844800.0,8.0,4.0,1.0,6.0,72.6,8.4,3.0,Anglesey Brynteg,1
1290848400.0,9.0,4.0,1.0,8.0,64.7,9.5,3.3,Anglesey Brynteg,1
1290852000.0,9.0,4.0,1.0,7.0,58.0,9.0,3.7,Anglesey Brynteg,1
1290855600.0,8.0,3.0,1.0,7.0,53.6,8.3,4.0,Anglesey Brynteg,1
1290859200.0,9.0,4.0,2.0,8.0,50.5,8.2,4.1,Anglesey Brynteg,1
1290862800.0,9.0,3.0,1.0,7.0,50.4,7.9,3.9,Anglesey Brynteg,1
1290866400.0,10.0,5.0,3.0,9.0,51.5,7.1,3.6,Anglesey Brynteg,1
1290870000.0,8.0,3.0,1.0,8.0,47.1,5.8,3.0,Anglesey Brynteg,1
1290873600.0,8.0,2.0,1.0,6.0,29.5,4.6,2.5,Anglesey Brynteg,1
1290877200.0,5.0,2.0,1.0,5.0,27.7,4.1,2.4,Anglesey Brynteg,1
1290880800.0,5.0,2.0,0.0,5.0,47.2,4.5,2.4,Anglesey Brynteg,1
1290884400.0,7.0,3.0,1.0,5.0,57.5,4.7,2.2,Anglesey Brynteg,1
1290888000.0,5.0,2.0,1.0,4.0,63.2,4.6,2.0,Anglesey Brynteg,1
1290891600.0,5.0,2.0,1.0,4.0,70.7,5.0,2.1,Anglesey Brynteg,1
1290895200.0,4.0,2.0,1.0,3.0,75.9,5.2,2.2,Anglesey Brynteg,1
1290898800.0,4.0,2.0,1.0,3.0,71.5,5.2,2.2,Anglesey Brynteg,1
1290902400.0,5.0,2.0,1.0,4.0,92.0,3.8,-1.3,Anglesey Brynteg,1
1290906000.0,3.0,1.0,0.0,3.0,141.7,2.9,-5.1,Anglesey Brynteg,1
1290909600.0,4.0,2.0,1.0,3.0,157.9,2.4,-5.7,Anglesey Brynteg,1
1290913200.0,4.0,2.0,1.0,3.0,150.2,1.2,-5.7,Anglesey Brynteg,1
1290916800.0,3.0,2.0,1.0,3.0,138.7,1.1,-5.6,Anglesey Brynteg,1
1290920400.0,4.0,2.0,1.0,3.0,116.7,1.1,-5.4,Anglesey Brynteg,1
1290924000.0,3.0,1.0,0.0,3.0,112.5,1.2,-4.8,Anglesey Brynteg,1
1290927600.0,3.0,1.0,0.0,3.0,112.7,1.4,-4.0,Anglesey Brynteg,1
1290931200.0,4.0,1.0,0.0,4.0,117.9,3.1,-2.7,Anglesey Brynteg,1
1290934800.0,5.0,2.0,0.0,5.0,146.4,3.6,-1.7,Anglesey Brynteg,1
1290938400.0,5.0,2.0,1.0,5.0,171.1,2.4,-1.0,Anglesey Brynteg,1
1290942000.0,5.0,2.0,1.0,4.0,176.8,2.3,0.2,Anglesey Brynteg,1
1290945600.0,5.0,2.0,1.0,5.0,172.8,2.3,1.3,Anglesey Brynteg,1
1290949200.0,4.0,1.0,0.0,3.0,168.9,2.3,2.0,Anglesey Brynteg,1
1290952800.0,4.0,1.0,0.0,4.0,166.2,3.0,1.9,Anglesey Brynteg,1
1290956400.0,5.0,3.0,1.0,5.0,164.3,3.2,1.1,Anglesey Brynteg,1
1290960000.0,8.0,4.0,2.0,7.0,159.5,3.6,0.1,Anglesey Brynteg,1
1290963600.0,5.0,3.0,2.0,5.0,153.1,3.7,-0.8,Anglesey Brynteg,1
1290967200.0,10.0,6.0,3.0,9.0,138.7,3.4,-1.6,Anglesey Brynteg,1
1290970800.0,10.0,6.0,2.0,9.0,126.0,3.6,-2.1,Anglesey Brynteg,1
1290974400.0,7.0,3.0,2.0,6.0,123.2,3.8,-2.0,Anglesey Brynteg,1
1290978000.0,5.0,2.0,1.0,4.0,118.9,4.2,-1.8,Anglesey Brynteg,1
1290981600.0,7.0,3.0,2.0,6.0,115.7,4.6,-1.6,Anglesey Brynteg,1
1290985200.0,5.0,3.0,1.0,4.0,111.3,4.2,-1.6,Anglesey Brynteg,1
1290988800.0,4.0,2.0,1.0,3.0,109.0,4.0,-2.8,Anglesey Brynteg,1
1290992400.0,3.0,1.0,0.0,2.0,106.8,3.7,-3.3,Anglesey Brynteg,1
1290996000.0,3.0,1.0,0.0,2.0,106.8,3.6,-2.2,Anglesey Brynteg,1
1290999600.0,3.0,1.0,1.0,3.0,113.7,3.8,-1.8,Anglesey Brynteg,1
1291003200.0,5.0,3.0,1.0,4.0,123.4,3.6,-2.2,Anglesey Brynteg,1
1291006800.0,4.0,2.0,1.0,4.0,126.7,2.6,-2.7,Anglesey Brynteg,1
1291010400.0,4.0,2.0,1.0,3.0,120.4,1.4,-3.2,Anglesey Brynteg,1
1291014000.0,5.0,3.0,2.0,5.0,117.3,1.6,-3.2,Anglesey Brynteg,1
1291017600.0,8.0,4.0,2.0,6.0,120.8,2.3,-2.9,Anglesey Brynteg,1
1291021200.0,9.0,5.0,3.0,7.0,119.4,3.1,-1.8,Anglesey Brynteg,1
1291024800.0,8.0,4.0,2.0,6.0,107.9,3.6,0.3,Anglesey Brynteg,1
1291028400.0,9.0,5.0,2.0,8.0,94.1,3.7,2.5,Anglesey Brynteg,1
1291032000.0,7.0,4.0,1.0,6.0,88.7,4.2,3.8,Anglesey Brynteg,1
1291035600.0,12.0,5.0,2.0,10.0,82.3,3.8,4.3,Anglesey Brynteg,1
1291039200.0,17.0,8.0,4.0,14.0,77.6,3.4,4.1,Anglesey Brynteg,1
