date,NO,NO2,NOXasNO2,PM10,wd,ws,temp,site,code
1444226400.0,42.4082,57.375,122.4,4.685,342.0,7.2,10.5,Aberdeen Anderson Dr,1
1444230000.0,38.6663,42.075,101.3625,4.369,336.9,8.9,10.2,Aberdeen Anderson Dr,1
1444233600.0,31.1825,45.9,93.7125,2.67,330.2,8.8,10.0,Aberdeen Anderson Dr,1
1444237200.0,26.1933,42.075,82.2375,5.77,329.4,8.8,9.8,Aberdeen Anderson Dr,1
1444240800.0,21.2041,34.425,66.9375,6.788,330.7,7.7,9.6,Aberdeen Anderson Dr,1
1444244400.0,14.9676,34.425,57.375,6.46,329.8,6.6,9.4,Aberdeen Anderson Dr,1
1444248000.0,9.9784,26.775,42.075,2.048,324.8,5.9,9.2,Aberdeen Anderson Dr,1
1444251600.0,4.9892,17.2125,24.8625,1.548,314.5,4.9,8.4,Aberdeen Anderson Dr,1
1444255200.0,0.0,5.7375,5.7375,2.184,301.8,4.7,7.7,Aberdeen Anderson Dr,1
1444258800.0,0.0,5.7375,5.7375,5.012,297.0,4.5,7.2,Aberdeen Anderson Dr,1
1444262400.0,0.0,3.825,3.825,4.453,290.7,3.6,6.8,Aberdeen Anderson Dr,1
1444266000.0,,,,4.364,284.8,4.1,6.2,Aberdeen Anderson Dr,1
1444269600.0,0.0,1.9125,1.9125,1.934,281.9,4.1,5.8,Aberdeen Anderson Dr,1
1444273200.0,0.0,1.9125,1.9125,0.645,278.1,4.1,5.5,Aberdeen Anderson Dr,1
1444276800.0,0.0,3.825,3.825,1.802,276.2,4.0,5.3,Aberdeen Anderson Dr,1
1444280400.0,1.2473,9.5625,11.475,0.387,273.9,3.9,5.2,Aberdeen Anderson Dr,1
1444284000.0,2.4946,19.125,22.95,3.221,272.6,3.8,5.1,Aberdeen Anderson Dr,1
1444287600.0,7.4838,30.6,42.075,9.157,275.2,3.7,6.1,Aberdeen Anderson Dr,1
1444291200.0,11.2257,24.8625,42.075,7.031,281.4,3.4,8.1,Aberdeen Anderson Dr,1
1444294800.0,4.9892,13.3875,21.0375,8.745,283.4,2.9,10.2,Aberdeen Anderson Dr,1
1444298400.0,2.4946,9.5625,13.3875,8.781,275.1,2.2,11.9,Aberdeen Anderson Dr,1
1444302000.0,,,,,217.7,1.9,13.0,Aberdeen Anderson Dr,1
1444305600.0,,,,,181.7,2.7,13.2,Aberdeen Anderson Dr,1
1444309200.0,11.2257,17.2125,34.425,,175.2,3.4,12.9,Aberdeen Anderson Dr,1
1444312800.0,2.4946,15.3,19.125,,175.4,3.5,12.5,Aberdeen Anderson Dr,1
1444316400.0,3.7419,19.125,24.8625,5.621,181.4,3.3,11.9,Aberdeen Anderson Dr,1
1444320000.0,12.473,32.5125,51.6375,9.252,202.9,3.6,10.4,Aberdeen Anderson Dr,1
1444323600.0,34.9244,57.375,110.925,15.437,222.6,3.9,9.1,Aberdeen Anderson Dr,1
1444327200.0,12.473,40.1625,59.2875,10.984,229.0,4.1,8.1,Aberdeen Anderson Dr,1
1444330800.0,14.9676,34.425,57.375,12.153,228.1,4.2,7.5,Aberdeen Anderson Dr,1
1444334400.0,48.6447,32.5125,107.1,9.976,230.4,4.3,6.9,Aberdeen Anderson Dr,1
1444338000.0,24.946,28.6875,66.9375,8.586,232.2,4.2,6.5,Aberdeen Anderson Dr,1
1444341600.0,94.7948,49.725,195.075,16.16,224.8,3.9,6.2,Aberdeen Anderson Dr,1
1444345200.0,23.6987,32.5125,68.85,11.255,216.5,4.0,6.2,Aberdeen Anderson Dr,1
1444348800.0,21.2041,24.8625,57.375,16.82,245.7,3.3,5.9,Aberdeen Anderson Dr,1
1444352400.0,,,,5.638,248.7,2.9,5.1,Aberdeen Anderson Dr,1
1444356000.0,9.9784,11.475,26.775,4.804,256.8,2.8,4.5,Aberdeen Anderson Dr,1
1444359600.0,32.4298,19.125,68.85,5.839,253.1,3.0,5.3,Aberdeen Anderson Dr,1
1444363200.0,17.4622,11.475,38.25,5.311,234.7,2.5,5.8,Aberdeen Anderson Dr,1
1444366800.0,12.473,11.475,30.6,5.021,220.4,3.3,6.7,Aberdeen Anderson Dr,1
1444370400.0,76.0853,19.125,135.7875,7.528,216.0,3.6,7.4,Aberdeen Anderson Dr,1
1444374000.0,84.8164,17.2125,147.2625,8.603,219.3,4.1,7.6,Aberdeen Anderson Dr,1
1444377600.0,91.0529,24.8625,164.475,13.443,218.9,4.3,7.8,Aberdeen Anderson Dr,1
1444381200.0,21.2041,21.0375,53.55,8.753,218.2,4.4,8.5,Aberdeen Anderson Dr,1
1444384800.0,4.9892,15.3,22.95,7.473,216.3,4.6,8.9,Aberdeen Anderson Dr,1
1444388400.0,4.9892,13.3875,21.0375,9.763,211.2,4.6,9.1,Aberdeen Anderson Dr,1
1444392000.0,8.7311,13.3875,26.775,12.447,207.9,4.5,8.9,Aberdeen Anderson Dr,1
1444395600.0,4.9892,15.3,22.95,10.883,207.8,4.4,8.8,Aberdeen Anderson Dr,1
1444399200.0,3.7419,15.3,21.0375,12.212,212.7,4.3,8.8,Aberdeen Anderson Dr,1
1444402800.0,3.7419,19.125,24.8625,11.522,220.1,4.5,8.8,Aberdeen Anderson Dr,1
1444406400.0,1.2473,15.3,17.2125,10.874,227.1,4.3,8.7,Aberdeen Anderson Dr,1
1444410000.0,0.0,17.2125,17.2125,11.339,228.6,3.7,8.9,Aberdeen Anderson Dr,1
1444413600.0,0.0,15.3,15.3,9.808,222.3,3.1,9.0,Aberdeen Anderson Dr,1
1444417200.0,1.2473,17.2125,19.125,10.211,201.7,3.5,9.0,Aberdeen Anderson Dr,1
1444420800.0,2.4946,19.125,22.95,11.036,193.6,3.6,8.8,Aberdeen Anderson Dr,1
1444424400.0,8.7311,22.95,36.3375,30.747,197.0,3.7,8.8,Aberdeen Anderson Dr,1
1444428000.0,29.9352,24.8625,70.7625,18.487,209.6,3.7,8.9,Aberdeen Anderson Dr,1
1444431600.0,21.2041,21.0375,53.55,13.659,221.7,3.7,8.8,Aberdeen Anderson Dr,1
1444435200.0,24.946,22.95,61.2,11.563,247.7,2.8,7.8,Aberdeen Anderson Dr,1
1444438800.0,,,,11.779,269.0,2.3,6.5,Aberdeen Anderson Dr,1
1444442400.0,77.3326,26.775,145.35,15.29,283.8,2.2,6.2,Aberdeen Anderson Dr,1
1444446000.0,16.2149,13.3875,38.25,11.428,273.8,2.0,6.0,Aberdeen Anderson Dr,1
1444449600.0,36.1717,17.2125,72.675,12.074,277.3,2.2,6.1,Aberdeen Anderson Dr,1
1444453200.0,14.9676,7.65,30.6,9.577,273.1,2.4,6.8,Aberdeen Anderson Dr,1
1444456800.0,13.7203,17.2125,38.25,9.812,270.6,2.4,6.8,Aberdeen Anderson Dr,1
1444460400.0,53.6339,24.8625,107.1,13.44,260.7,2.1,6.9,Aberdeen Anderson Dr,1
1444464000.0,88.5583,21.0375,156.825,13.354,250.4,1.9,7.0,Aberdeen Anderson Dr,1
1444467600.0,33.6771,21.0375,72.675,12.782,241.8,2.0,7.4,Aberdeen Anderson Dr,1
1444471200.0,6.2365,15.3,24.8625,10.608,233.9,1.9,7.8,Aberdeen Anderson Dr,1
1444474800.0,12.473,22.95,42.075,15.828,223.2,1.8,8.2,Aberdeen Anderson Dr,1
1444478400.0,6.2365,15.3,24.8625,14.294,195.8,2.1,8.5,Aberdeen Anderson Dr,1
1444482000.0,6.2365,15.3,24.8625,14.027,190.0,2.5,8.7,Aberdeen Anderson Dr,1
1444485600.0,3.7419,13.3875,19.125,14.317,193.7,2.8,8.7,Aberdeen Anderson Dr,1
1444489200.0,1.2473,13.3875,15.3,16.54,196.0,2.7,8.6,Aberdeen Anderson Dr,1
1444492800.0,0.0,15.3,15.3,16.435,197.5,2.5,8.3,Aberdeen Anderson Dr,1
1444496400.0,4.9892,21.0375,28.6875,16.336,189.0,2.3,8.1,Aberdeen Anderson Dr,1
1444500000.0,2.4946,26.775,30.6,14.778,183.9,2.4,8.0,Aberdeen Anderson Dr,1
1444503600.0,1.2473,19.125,21.0375,12.324,187.6,2.5,8.0,Aberdeen Anderson Dr,1
1444507200.0,1.2473,11.475,13.3875,14.213,183.1,2.5,7.9,Aberdeen Anderson Dr,1
1444510800.0,0.0,7.65,7.65,14.773,178.4,2.6,8.4,Aberdeen Anderson Dr,1
1444514400.0,0.0,7.65,7.65,13.166,170.4,3.0,8.6,Aberdeen Anderson Dr,1
1444518000.0,0.0,5.7375,5.7375,16.045,168.5,3.1,8.8,Aberdeen Anderson Dr,1
1444521600.0,0.0,5.7375,5.7375,13.539,154.7,3.4,8.9,Aberdeen Anderson Dr,1
1444525200.0,,,,14.309,151.0,4.0,9.0,Aberdeen Anderson Dr,1
1444528800.0,0.0,5.7375,5.7375,13.93,147.6,3.9,9.2,Aberdeen Anderson Dr,1
1444532400.0,16.2149,30.6,55.4625,13.801,147.8,4.1,9.4,Aberdeen Anderson Dr,1
1444536000.0,12.473,36.3375,55.4625,13.929,140.9,4.0,9.3,Aberdeen Anderson Dr,1
1444539600.0,1.2473,11.475,13.3875,24.96,145.5,4.7,9.9,Aberdeen Anderson Dr,1
1444543200.0,0.0,11.475,11.475,27.404,146.4,5.2,10.0,Aberdeen Anderson Dr,1
1444546800.0,1.2473,11.475,13.3875,28.504,146.4,5.2,10.0,Aberdeen Anderson Dr,1
1444550400.0,1.2473,11.475,13.3875,26.138,149.7,5.6,10.7,Aberdeen Anderson Dr,1
1444554000.0,1.2473,9.5625,11.475,23.407,156.7,6.2,10.9,Aberdeen Anderson Dr,1
1444557600.0,2.4946,13.3875,17.2125,26.546,163.5,5.4,11.1,Aberdeen Anderson Dr,1
1444561200.0,1.2473,13.3875,15.3,24.639,166.4,5.1,11.3,Aberdeen Anderson Dr,1
1444564800.0,2.4946,17.2125,21.0375,25.432,162.8,4.9,11.2,Aberdeen Anderson Dr,1
1444568400.0,2.4946,17.2125,21.0375,22.109,161.6,5.6,11.1,Aberdeen Anderson Dr,1
1444572000.0,1.2473,15.3,17.2125,19.796,166.4,5.8,10.8,Aberdeen Anderson Dr,1
1444575600.0,2.4946,17.2125,21.0375,18.653,169.6,5.3,10.3,Aberdeen Anderson Dr,1
1444579200.0,2.4946,13.3875,17.2125,16.27,173.0,5.0,9.9,Aberdeen Anderson Dr,1
1444582800.0,2.4946,22.95,26.775,16.401,180.0,4.7,9.8,Aberdeen Anderson Dr,1
1444586400.0,3.7419,17.2125,22.95,15.158,185.2,4.8,10.1,Aberdeen Anderson Dr,1
1444590000.0,1.2473,13.3875,15.3,17.873,187.2,4.9,10.2,Aberdeen Anderson Dr,1
1444593600.0,0.0,7.65,7.65,20.718,183.4,5.0,10.3,Aberdeen Anderson Dr,1
1444597200.0,0.0,7.65,7.65,22.993,183.7,5.0,10.3,Aberdeen Anderson Dr,1
1444600800.0,0.0,3.825,3.825,20.147,188.7,5.2,10.2,Aberdeen Anderson Dr,1
1444604400.0,0.0,1.9125,1.9125,23.187,187.0,5.0,10.1,Aberdeen Anderson Dr,1
1444608000.0,0.0,1.9125,1.9125,23.729,188.5,6.5,9.8,Aberdeen Anderson Dr,1
1444611600.0,,,,23.23,194.6,6.0,9.7,Aberdeen Anderson Dr,1
1444615200.0,0.0,1.9125,1.9125,23.82,201.5,4.8,9.6,Aberdeen Anderson Dr,1
1444618800.0,0.0,1.9125,1.9125,24.129,210.7,5.2,9.3,Aberdeen Anderson Dr,1
1444622400.0,14.9676,28.6875,51.6375,16.156,191.2,5.4,9.2,Aberdeen Anderson Dr,1
1444626000.0,48.6447,61.2,135.7875,10.292,202.4,3.5,9.2,Aberdeen Anderson Dr,1
1444629600.0,125.9773,99.45,292.6125,11.188,231.3,2.3,9.1,Aberdeen Anderson Dr,1
1444633200.0,97.2894,89.8875,239.0625,11.18,318.7,3.1,9.1,Aberdeen Anderson Dr,1
1444636800.0,138.4503,93.7125,306.0,12.69,328.9,3.9,8.9,Aberdeen Anderson Dr,1
1444640400.0,81.0745,63.1125,187.425,9.057,334.1,4.5,9.2,Aberdeen Anderson Dr,1
1444644000.0,88.5583,59.2875,195.075,12.651,337.0,6.6,10.2,Aberdeen Anderson Dr,1
1444647600.0,64.8596,51.6375,151.0875,14.396,342.6,6.5,11.5,Aberdeen Anderson Dr,1
1444651200.0,61.1177,43.9875,137.7,13.315,344.4,6.6,11.8,Aberdeen Anderson Dr,1
1444654800.0,56.1285,49.725,135.7875,14.997,346.1,6.6,11.7,Aberdeen Anderson Dr,1
1444658400.0,,,,15.242,345.9,6.2,11.2,Aberdeen Anderson Dr,1
1444662000.0,43.6555,47.8125,114.75,11.404,344.3,5.4,10.3,Aberdeen Anderson Dr,1
1444665600.0,37.419,42.075,99.45,13.674,339.3,5.0,9.0,Aberdeen Anderson Dr,1
1444669200.0,62.365,76.5,172.125,18.829,336.4,5.1,8.4,Aberdeen Anderson Dr,1
1444672800.0,63.6123,65.025,162.5625,18.969,339.2,5.2,8.1,Aberdeen Anderson Dr,1
1444676400.0,36.1717,51.6375,107.1,13.856,343.0,5.4,7.9,Aberdeen Anderson Dr,1
1444680000.0,23.6987,40.1625,76.5,7.355,340.7,5.6,7.8,Aberdeen Anderson Dr,1
1444683600.0,9.9784,26.775,42.075,6.426,342.8,5.6,7.7,Aberdeen Anderson Dr,1
1444687200.0,8.7311,17.2125,30.6,5.182,351.8,5.3,8.2,Aberdeen Anderson Dr,1
1444690800.0,3.7419,17.2125,22.95,3.513,355.2,4.9,8.6,Aberdeen Anderson Dr,1
1444694400.0,4.9892,11.475,19.125,3.108,331.2,3.3,7.3,Aberdeen Anderson Dr,1
1444698000.0,,,,4.819,333.9,3.5,7.7,Aberdeen Anderson Dr,1
1444701600.0,3.7419,11.475,17.2125,3.037,336.8,3.5,8.0,Aberdeen Anderson Dr,1
1444705200.0,3.7419,13.3875,19.125,4.196,336.0,3.7,8.2,Aberdeen Anderson Dr,1
1444708800.0,19.9568,30.6,61.2,3.511,339.7,3.4,8.3,Aberdeen Anderson Dr,1
1444712400.0,84.8164,57.375,187.425,5.473,339.4,2.8,8.3,Aberdeen Anderson Dr,1
1444716000.0,164.6436,95.625,348.075,15.418,333.2,2.8,8.3,Aberdeen Anderson Dr,1
1444719600.0,114.7516,74.5875,250.5375,12.951,325.1,2.9,8.2,Aberdeen Anderson Dr,1
1444723200.0,54.8812,47.8125,131.9625,6.884,316.1,3.3,7.9,Aberdeen Anderson Dr,1
1444726800.0,13.7203,28.6875,49.725,5.056,320.4,3.7,9.1,Aberdeen Anderson Dr,1
1444730400.0,8.7311,22.95,36.3375,10.659,317.7,2.9,10.3,Aberdeen Anderson Dr,1
1444734000.0,38.6663,43.9875,103.275,11.837,324.6,2.2,11.0,Aberdeen Anderson Dr,1
1444737600.0,78.5799,61.2,181.6875,14.01,324.4,2.0,11.4,Aberdeen Anderson Dr,1
1444741200.0,111.0097,86.0625,256.275,18.631,329.6,1.4,11.4,Aberdeen Anderson Dr,1
1444744800.0,68.6015,74.5875,179.775,17.171,353.4,1.0,11.1,Aberdeen Anderson Dr,1
1444748400.0,49.892,63.1125,139.6125,15.732,25.2,0.8,10.8,Aberdeen Anderson Dr,1
1444752000.0,16.2149,43.9875,68.85,15.545,71.1,0.7,9.2,Aberdeen Anderson Dr,1
1444755600.0,11.2257,53.55,70.7625,15.431,110.5,0.7,8.1,Aberdeen Anderson Dr,1
1444759200.0,68.6015,53.55,158.7375,21.038,178.0,0.5,7.1,Aberdeen Anderson Dr,1
1444762800.0,52.3866,45.9,126.225,18.634,238.8,0.7,6.7,Aberdeen Anderson Dr,1
1444766400.0,34.9244,32.5125,86.0625,14.616,267.6,1.5,6.0,Aberdeen Anderson Dr,1
1444770000.0,24.946,26.775,65.025,14.07,276.5,2.2,5.4,Aberdeen Anderson Dr,1
1444773600.0,32.4298,21.0375,70.7625,11.99,293.7,2.7,4.2,Aberdeen Anderson Dr,1
1444777200.0,11.2257,17.2125,34.425,9.292,290.4,2.9,4.9,Aberdeen Anderson Dr,1
1444780800.0,4.9892,11.475,19.125,8.486,244.2,3.1,5.1,Aberdeen Anderson Dr,1
1444784400.0,,,,8.498,271.7,2.5,4.1,Aberdeen Anderson Dr,1
1444788000.0,0.0,11.475,11.475,6.129,283.9,2.6,3.6,Aberdeen Anderson Dr,1
1444791600.0,0.0,7.65,7.65,6.4,290.0,2.8,4.0,Aberdeen Anderson Dr,1
1444795200.0,1.2473,7.65,9.5625,5.131,281.7,2.5,4.2,Aberdeen Anderson Dr,1
1444798800.0,7.4838,11.475,22.95,6.322,279.0,2.4,4.1,Aberdeen Anderson Dr,1
1444802400.0,12.473,11.475,30.6,5.788,268.5,2.3,4.1,Aberdeen Anderson Dr,1
1444806000.0,36.1717,22.95,78.4125,7.302,254.1,2.2,4.0,Aberdeen Anderson Dr,1
1444809600.0,27.4406,19.125,61.2,10.548,238.1,2.1,4.3,Aberdeen Anderson Dr,1
1444813200.0,37.419,32.5125,89.8875,29.288,225.8,2.0,5.2,Aberdeen Anderson Dr,1
1444816800.0,12.473,24.8625,43.9875,11.604,212.3,2.9,6.2,Aberdeen Anderson Dr,1
1444820400.0,6.2365,11.475,21.0375,9.784,214.9,3.1,7.7,Aberdeen Anderson Dr,1
1444824000.0,2.4946,13.3875,17.2125,9.681,204.6,4.1,9.8,Aberdeen Anderson Dr,1
1444827600.0,2.4946,9.5625,13.3875,9.906,205.1,4.5,10.1,Aberdeen Anderson Dr,1
1444831200.0,2.4946,13.3875,17.2125,10.657,201.0,4.1,9.7,Aberdeen Anderson Dr,1
1444834800.0,2.4946,15.3,19.125,12.755,196.6,3.7,8.7,Aberdeen Anderson Dr,1
1444838400.0,1.2473,17.2125,19.125,11.303,197.0,3.4,7.4,Aberdeen Anderson Dr,1
1444842000.0,12.473,38.25,57.375,9.992,199.9,3.3,6.4,Aberdeen Anderson Dr,1
1444845600.0,12.473,57.375,76.5,12.268,198.6,3.0,5.6,Aberdeen Anderson Dr,1
1444849200.0,93.5475,87.975,231.4125,22.079,203.2,3.0,5.3,Aberdeen Anderson Dr,1
1444852800.0,24.946,49.725,87.975,17.387,218.6,2.8,5.2,Aberdeen Anderson Dr,1
1444856400.0,16.2149,36.3375,61.2,13.057,237.1,2.3,4.8,Aberdeen Anderson Dr,1
1444860000.0,16.2149,24.8625,49.725,10.079,255.1,2.0,4.4,Aberdeen Anderson Dr,1
1444863600.0,6.2365,19.125,28.6875,8.718,271.6,1.9,3.9,Aberdeen Anderson Dr,1
1444867200.0,1.2473,13.3875,15.3,8.772,214.3,3.2,5.3,Aberdeen Anderson Dr,1
1444870800.0,,,,6.619,247.3,2.3,4.7,Aberdeen Anderson Dr,1
1444874400.0,1.2473,9.5625,11.475,5.796,283.1,2.9,3.7,Aberdeen Anderson Dr,1
1444878000.0,0.0,5.7375,5.7375,6.12,298.7,2.7,2.7,Aberdeen Anderson Dr,1
1444881600.0,1.2473,7.65,9.5625,4.917,307.1,2.8,2.2,Aberdeen Anderson Dr,1
1444885200.0,3.7419,11.475,17.2125,5.289,307.4,3.0,2.2,Aberdeen Anderson Dr,1
1444888800.0,4.9892,13.3875,21.0375,4.229,302.6,3.1,3.3,Aberdeen Anderson Dr,1
1444892400.0,16.2149,19.125,43.9875,4.862,312.4,3.2,3.5,Aberdeen Anderson Dr,1
1444896000.0,26.1933,19.125,59.2875,5.554,315.0,3.1,3.6,Aberdeen Anderson Dr,1
1444899600.0,18.7095,17.2125,45.9,8.502,320.6,2.7,4.1,Aberdeen Anderson Dr,1
1444903200.0,16.2149,17.2125,42.075,10.006,318.9,2.6,4.9,Aberdeen Anderson Dr,1
1444906800.0,17.4622,15.3,42.075,9.606,317.6,2.2,5.7,Aberdeen Anderson Dr,1
1444910400.0,86.0637,57.375,189.3375,19.28,315.6,1.9,6.1,Aberdeen Anderson Dr,1
1444914000.0,143.4395,97.5375,317.475,28.753,317.3,1.7,6.3,Aberdeen Anderson Dr,1
1444917600.0,81.0745,80.325,204.6375,23.543,310.8,1.8,6.2,Aberdeen Anderson Dr,1
1444921200.0,71.0961,86.0625,195.075,26.898,308.2,2.0,6.0,Aberdeen Anderson Dr,1
1444924800.0,86.0637,86.0625,218.025,22.9,308.8,2.1,5.7,Aberdeen Anderson Dr,1
1444928400.0,99.784,84.15,237.15,25.122,314.9,2.1,5.9,Aberdeen Anderson Dr,1
1444932000.0,77.3326,53.55,172.125,,324.1,2.3,6.1,Aberdeen Anderson Dr,1
1444935600.0,78.5799,40.1625,160.65,20.071,324.6,2.3,6.1,Aberdeen Anderson Dr,1
1444939200.0,62.365,28.6875,124.3125,20.56,331.8,1.9,5.8,Aberdeen Anderson Dr,1
1444942800.0,28.6879,24.8625,68.85,16.256,325.8,2.3,5.1,Aberdeen Anderson Dr,1
1444946400.0,1.2473,19.125,21.0375,9.262,314.6,2.4,4.4,Aberdeen Anderson Dr,1
1444950000.0,0.0,15.3,15.3,6.488,319.9,2.8,4.0,Aberdeen Anderson Dr,1
1444953600.0,0.0,9.5625,9.5625,6.453,313.9,3.3,2.6,Aberdeen Anderson Dr,1
1444957200.0,,,,7.576,304.3,3.8,2.5,Aberdeen Anderson Dr,1
1444960800.0,0.0,3.825,3.825,6.716,301.1,4.5,1.8,Aberdeen Anderson Dr,1
1444964400.0,0.0,3.825,3.825,6.194,303.9,4.1,1.5,Aberdeen Anderson Dr,1
1444968000.0,0.0,3.825,3.825,6.196,303.0,3.8,1.4,Aberdeen Anderson Dr,1
1444971600.0,1.2473,7.65,9.5625,6.774,305.6,3.9,1.2,Aberdeen Anderson Dr,1
1444975200.0,7.4838,13.3875,24.8625,7.897,301.3,3.8,1.2,Aberdeen Anderson Dr,1
1444978800.0,9.9784,17.2125,32.5125,8.466,301.0,3.8,1.2,Aberdeen Anderson Dr,1
1444982400.0,13.7203,17.2125,38.25,10.15,303.2,3.7,1.4,Aberdeen Anderson Dr,1
1444986000.0,9.9784,11.475,26.775,9.764,305.5,3.6,1.9,Aberdeen Anderson Dr,1
1444989600.0,9.9784,11.475,26.775,10.929,308.4,3.5,3.0,Aberdeen Anderson Dr,1
1444993200.0,7.4838,11.475,22.95,14.049,313.0,3.6,3.7,Aberdeen Anderson Dr,1
1444996800.0,44.9028,42.075,110.925,18.16,313.2,3.5,4.1,Aberdeen Anderson Dr,1
1445000400.0,56.1285,68.85,154.9125,23.433,314.2,3.2,4.4,Aberdeen Anderson Dr,1
1445004000.0,69.8488,68.85,175.95,28.04,315.0,3.2,4.2,Aberdeen Anderson Dr,1
1445007600.0,67.3542,87.975,191.25,20.974,312.9,3.1,3.7,Aberdeen Anderson Dr,1
1445011200.0,71.0961,93.7125,202.725,24.12,313.8,3.0,3.2,Aberdeen Anderson Dr,1
1445014800.0,102.2786,99.45,256.275,27.856,311.2,2.9,2.9,Aberdeen Anderson Dr,1
1445018400.0,93.5475,57.375,200.8125,24.577,305.7,2.9,2.7,Aberdeen Anderson Dr,1
1445022000.0,86.0637,40.1625,172.125,24.713,303.4,2.9,2.4,Aberdeen Anderson Dr,1
1445025600.0,16.2149,32.5125,57.375,17.636,301.6,2.9,2.1,Aberdeen Anderson Dr,1
1445029200.0,2.4946,22.95,26.775,14.864,301.2,3.2,2.0,Aberdeen Anderson Dr,1
1445032800.0,1.2473,17.2125,19.125,13.33,304.3,3.2,2.2,Aberdeen Anderson Dr,1
1445036400.0,1.2473,15.3,17.2125,11.261,321.3,3.8,3.1,Aberdeen Anderson Dr,1
1445040000.0,0.0,9.5625,9.5625,11.232,313.3,4.0,2.3,Aberdeen Anderson Dr,1
1445043600.0,,,,9.999,306.7,4.3,1.5,Aberdeen Anderson Dr,1
1445047200.0,0.0,3.825,3.825,8.111,306.5,4.1,1.6,Aberdeen Anderson Dr,1
1445050800.0,0.0,3.825,3.825,8.3,314.7,3.8,2.2,Aberdeen Anderson Dr,1
1445054400.0,0.0,3.825,3.825,9.279,318.3,3.8,2.5,Aberdeen Anderson Dr,1
1445058000.0,1.2473,3.825,5.7375,7.783,330.3,4.1,2.7,Aberdeen Anderson Dr,1
1445061600.0,1.2473,9.5625,11.475,7.238,332.2,4.3,2.9,Aberdeen Anderson Dr,1
1445065200.0,2.4946,11.475,15.3,11.351,334.6,4.7,3.7,Aberdeen Anderson Dr,1
1445068800.0,6.2365,13.3875,22.95,9.334,343.0,5.1,5.8,Aberdeen Anderson Dr,1
1445072400.0,7.4838,13.3875,24.8625,10.873,348.2,4.9,7.7,Aberdeen Anderson Dr,1
1445076000.0,7.4838,11.475,22.95,13.17,347.4,5.1,9.4,Aberdeen Anderson Dr,1
1445079600.0,19.9568,21.0375,51.6375,14.315,349.1,5.0,9.1,Aberdeen Anderson Dr,1
1445083200.0,62.365,59.2875,154.9125,25.153,354.2,6.2,9.8,Aberdeen Anderson Dr,1
1445086800.0,57.3758,47.8125,135.7875,23.023,354.3,6.1,8.3,Aberdeen Anderson Dr,1
1445090400.0,56.1285,49.725,135.7875,24.945,353.2,5.7,7.6,Aberdeen Anderson Dr,1
1445094000.0,64.8596,59.2875,158.7375,25.154,351.3,4.7,7.6,Aberdeen Anderson Dr,1
1445097600.0,72.3434,61.2,172.125,23.219,359.1,4.1,7.9,Aberdeen Anderson Dr,1
1445101200.0,71.0961,66.9375,175.95,23.581,7.0,3.7,8.4,Aberdeen Anderson Dr,1
1445104800.0,77.3326,70.7625,189.3375,22.448,0.1,3.8,8.4,Aberdeen Anderson Dr,1
1445108400.0,34.9244,59.2875,112.8375,17.965,358.1,3.4,8.5,Aberdeen Anderson Dr,1
1445112000.0,12.473,34.425,53.55,15.956,8.0,2.8,8.8,Aberdeen Anderson Dr,1
1445115600.0,13.7203,36.3375,57.375,15.311,12.4,2.5,9.1,Aberdeen Anderson Dr,1
1445119200.0,11.2257,24.8625,42.075,14.862,41.0,3.3,9.5,Aberdeen Anderson Dr,1
1445122800.0,4.9892,17.2125,24.8625,13.071,50.8,3.6,9.8,Aberdeen Anderson Dr,1
1445126400.0,0.0,9.5625,9.5625,12.403,326.6,3.2,6.8,Aberdeen Anderson Dr,1
1445130000.0,,,,11.002,318.6,3.4,5.7,Aberdeen Anderson Dr,1
1445133600.0,0.0,7.65,7.65,11.389,326.6,4.3,6.0,Aberdeen Anderson Dr,1
1445137200.0,0.0,5.7375,5.7375,11.052,331.4,3.9,5.8,Aberdeen Anderson Dr,1
1445140800.0,0.0,5.7375,5.7375,11.698,337.7,3.8,5.6,Aberdeen Anderson Dr,1
1445144400.0,0.0,5.7375,5.7375,,329.2,3.8,5.8,Aberdeen Anderson Dr,1
1445148000.0,1.2473,9.5625,11.475,10.936,331.2,3.5,5.8,Aberdeen Anderson Dr,1
1445151600.0,1.2473,11.475,13.3875,10.195,335.8,3.1,6.2,Aberdeen Anderson Dr,1
1445155200.0,2.4946,13.3875,17.2125,9.223,346.7,3.6,6.7,Aberdeen Anderson Dr,1
1445158800.0,3.7419,13.3875,19.125,9.62,336.0,3.5,6.8,Aberdeen Anderson Dr,1
1445162400.0,43.6555,40.1625,107.1,12.175,333.8,3.1,7.1,Aberdeen Anderson Dr,1
1445166000.0,53.6339,55.4625,137.7,16.137,338.4,2.9,7.5,Aberdeen Anderson Dr,1
1445169600.0,44.9028,53.55,122.4,,338.0,2.8,7.8,Aberdeen Anderson Dr,1
1445173200.0,37.419,66.9375,124.3125,11.225,341.9,2.6,8.0,Aberdeen Anderson Dr,1
1445176800.0,51.1393,76.5,154.9125,13.246,342.4,2.7,7.9,Aberdeen Anderson Dr,1
1445180400.0,47.3974,72.675,145.35,14.713,341.7,2.4,7.9,Aberdeen Anderson Dr,1
1445184000.0,47.3974,80.325,153.0,13.455,333.7,2.4,7.7,Aberdeen Anderson Dr,1
1445187600.0,69.8488,82.2375,189.3375,17.172,326.3,2.5,7.4,Aberdeen Anderson Dr,1
