date,NO,NO2,NOXasNO2,site,code
1429812000.0,3.7419,11.475,17.2125,York Lawrence Street,1
1429815600.0,8.7311,11.475,24.8625,York Lawrence Street,1
1429819200.0,,,,York Lawrence Street,1
1429822800.0,19.9568,30.6,61.2,York Lawrence Street,1
1429826400.0,11.2257,89.8875,107.1,York Lawrence Street,1
1429830000.0,13.7203,65.025,86.0625,York Lawrence Street,1
1429833600.0,13.7203,65.025,86.0625,York Lawrence Street,1
1429837200.0,7.4838,65.025,76.5,York Lawrence Street,1
1429840800.0,6.2365,57.375,66.9375,York Lawrence Street,1
1429844400.0,18.7095,59.2875,87.975,York Lawrence Street,1
1429848000.0,43.6555,63.1125,130.05,York Lawrence Street,1
1429851600.0,158.4071,82.2375,325.125,York Lawrence Street,1
1429855200.0,219.5248,105.1875,441.7875,York Lawrence Street,1
1429858800.0,73.5907,89.8875,202.725,York Lawrence Street,1
1429862400.0,64.8596,87.975,187.425,York Lawrence Street,1
1429866000.0,37.419,63.1125,120.4875,York Lawrence Street,1
1429869600.0,11.2257,36.3375,53.55,York Lawrence Street,1
1429873200.0,6.2365,21.0375,30.6,York Lawrence Street,1
1429876800.0,1.2473,15.3,17.2125,York Lawrence Street,1
1429880400.0,0.0,13.3875,13.3875,York Lawrence Street,1
1429884000.0,0.0,13.3875,13.3875,York Lawrence Street,1
1429887600.0,0.0,17.2125,17.2125,York Lawrence Street,1
1429891200.0,1.2473,22.95,24.8625,York Lawrence Street,1
1429894800.0,2.4946,24.8625,28.6875,York Lawrence Street,1
1429898400.0,6.2365,38.25,47.8125,York Lawrence Street,1
1429902000.0,11.2257,45.9,63.1125,York Lawrence Street,1
1429905600.0,17.4622,47.8125,74.5875,York Lawrence Street,1
1429909200.0,7.4838,32.5125,43.9875,York Lawrence Street,1
1429912800.0,1.2473,21.0375,22.95,York Lawrence Street,1
1429916400.0,2.4946,21.0375,24.8625,York Lawrence Street,1
1429920000.0,0.0,19.125,19.125,York Lawrence Street,1
1429923600.0,0.0,24.8625,24.8625,York Lawrence Street,1
1429927200.0,1.2473,21.0375,22.95,York Lawrence Street,1
1429930800.0,1.2473,24.8625,26.775,York Lawrence Street,1
1429934400.0,7.4838,30.6,42.075,York Lawrence Street,1
1429938000.0,12.473,38.25,57.375,York Lawrence Street,1
1429941600.0,7.4838,30.6,42.075,York Lawrence Street,1
1429945200.0,6.2365,32.5125,42.075,York Lawrence Street,1
1429948800.0,1.2473,24.8625,26.775,York Lawrence Street,1
1429952400.0,2.4946,22.95,26.775,York Lawrence Street,1
1429956000.0,0.0,22.95,22.95,York Lawrence Street,1
1429959600.0,1.2473,17.2125,19.125,York Lawrence Street,1
1429963200.0,4.9892,3.825,11.475,York Lawrence Street,1
1429966800.0,8.7311,5.7375,19.125,York Lawrence Street,1
1429970400.0,,,,York Lawrence Street,1
1429974000.0,17.4622,32.5125,59.2875,York Lawrence Street,1
1429977600.0,19.9568,55.4625,86.0625,York Lawrence Street,1
1429981200.0,28.6879,57.375,101.3625,York Lawrence Street,1
1429984800.0,52.3866,66.9375,147.2625,York Lawrence Street,1
1429988400.0,48.6447,72.675,147.2625,York Lawrence Street,1
1429992000.0,16.2149,47.8125,72.675,York Lawrence Street,1
1429995600.0,18.7095,53.55,82.2375,York Lawrence Street,1
1429999200.0,9.9784,45.9,61.2,York Lawrence Street,1
1430002800.0,13.7203,45.9,66.9375,York Lawrence Street,1
1430006400.0,7.4838,45.9,57.375,York Lawrence Street,1
1430010000.0,2.4946,51.6375,55.4625,York Lawrence Street,1
1430013600.0,4.9892,40.1625,47.8125,York Lawrence Street,1
1430017200.0,2.4946,30.6,34.425,York Lawrence Street,1
1430020800.0,4.9892,32.5125,40.1625,York Lawrence Street,1
1430024400.0,8.7311,32.5125,45.9,York Lawrence Street,1
1430028000.0,14.9676,34.425,57.375,York Lawrence Street,1
1430031600.0,8.7311,26.775,40.1625,York Lawrence Street,1
1430035200.0,33.6771,42.075,93.7125,York Lawrence Street,1
1430038800.0,21.2041,40.1625,72.675,York Lawrence Street,1
1430042400.0,19.9568,38.25,68.85,York Lawrence Street,1
1430046000.0,14.9676,38.25,61.2,York Lawrence Street,1
1430049600.0,17.4622,36.3375,63.1125,York Lawrence Street,1
1430053200.0,12.473,36.3375,55.4625,York Lawrence Street,1
1430056800.0,12.473,34.425,53.55,York Lawrence Street,1
1430060400.0,13.7203,36.3375,57.375,York Lawrence Street,1
1430064000.0,9.9784,34.425,49.725,York Lawrence Street,1
1430067600.0,8.7311,34.425,47.8125,York Lawrence Street,1
1430071200.0,6.2365,32.5125,42.075,York Lawrence Street,1
1430074800.0,6.2365,40.1625,49.725,York Lawrence Street,1
1430078400.0,6.2365,45.9,55.4625,York Lawrence Street,1
1430082000.0,3.7419,42.075,47.8125,York Lawrence Street,1
1430085600.0,3.7419,42.075,47.8125,York Lawrence Street,1
1430089200.0,2.4946,38.25,42.075,York Lawrence Street,1
1430092800.0,3.7419,26.775,32.5125,York Lawrence Street,1
1430096400.0,6.2365,30.6,40.1625,York Lawrence Street,1
1430100000.0,7.4838,30.6,42.075,York Lawrence Street,1
1430103600.0,7.4838,30.6,42.075,York Lawrence Street,1
1430107200.0,32.4298,42.075,91.8,York Lawrence Street,1
1430110800.0,115.9989,65.025,242.8875,York Lawrence Street,1
1430114400.0,180.8585,74.5875,351.9,York Lawrence Street,1
1430118000.0,84.8164,74.5875,204.6375,York Lawrence Street,1
1430121600.0,58.6231,57.375,147.2625,York Lawrence Street,1
1430125200.0,62.365,61.2,156.825,York Lawrence Street,1
1430128800.0,54.8812,57.375,141.525,York Lawrence Street,1
1430132400.0,43.6555,55.4625,122.4,York Lawrence Street,1
1430136000.0,63.6123,61.2,158.7375,York Lawrence Street,1
1430139600.0,38.6663,49.725,109.0125,York Lawrence Street,1
1430143200.0,31.1825,47.8125,95.625,York Lawrence Street,1
1430146800.0,28.6879,45.9,89.8875,York Lawrence Street,1
1430150400.0,29.9352,43.9875,89.8875,York Lawrence Street,1
1430154000.0,22.4514,42.075,76.5,York Lawrence Street,1
1430157600.0,16.2149,40.1625,65.025,York Lawrence Street,1
1430161200.0,8.7311,36.3375,49.725,York Lawrence Street,1
1430164800.0,1.2473,26.775,28.6875,York Lawrence Street,1
1430168400.0,3.7419,24.8625,30.6,York Lawrence Street,1
1430172000.0,11.2257,32.5125,49.725,York Lawrence Street,1
1430175600.0,3.7419,28.6875,34.425,York Lawrence Street,1
1430179200.0,8.7311,26.775,40.1625,York Lawrence Street,1
1430182800.0,1.2473,24.8625,26.775,York Lawrence Street,1
1430186400.0,0.0,19.125,19.125,York Lawrence Street,1
1430190000.0,,,,York Lawrence Street,1
1430193600.0,,,,York Lawrence Street,1
1430197200.0,,,,York Lawrence Street,1
