date,O3,NO,NO2,NOXasNO2,PM10,NV10,V10,PM2.5,NV2.5,V2.5,wd,ws,temp,AT10,AT2.5,AP2.5,site,code
1435352400.0,41.36088,1.53356,17.35546,19.70688,4.5,2.4,2.1,11.2,5.2,6.0,294.6,3.8,12.4,12.9,13.4,994564.0,Aberdeen,1
1435356000.0,21.9527,7.6974,32.0492,43.85171,5.8,5.0,0.8,12.5,8.5,4.0,295.4,3.3,11.0,12.9,13.2,995000.0,Aberdeen,1
1435359600.0,19.957,4.13823,24.95717,31.30237,6.7,5.1,1.6,6.5,5.7,0.8,294.7,3.3,10.0,12.1,12.5,,Aberdeen,1
1435363200.0,24.48059,1.78613,15.42049,18.15919,5.4,4.5,0.9,19.1,10.2,8.9,286.3,3.7,8.3,11.5,11.8,,Aberdeen,1
1435366800.0,34.99127,0.9704,5.16184,6.64976,5.3,4.8,0.5,12.3,6.3,6.0,286.7,4.3,7.8,11.5,11.8,995867.0,Aberdeen,1
1435370400.0,37.81852,0.6698,4.0086,5.03561,6.2,5.3,0.9,10.1,5.5,4.6,289.6,4.5,7.2,10.9,11.4,996000.0,Aberdeen,1
1435374000.0,38.16776,1.2526,5.41668,7.33731,7.2,6.0,1.2,11.7,6.7,5.0,287.1,4.2,6.9,10.6,10.9,,Aberdeen,1
1435377600.0,29.43658,9.11589,20.11902,34.09653,6.1,6.0,0.1,7.4,6.9,0.5,288.2,4.4,7.8,12.8,12.6,,Aberdeen,1
1435381200.0,31.13292,8.41678,17.2584,30.16395,7.9,7.9,0.0,4.7,5.9,-1.2,291.3,4.5,10.0,14.4,14.4,996965.0,Aberdeen,1
1435384800.0,36.02239,11.06729,18.08603,35.05565,7.9,7.4,0.5,8.5,8.6,-0.1,289.3,4.1,11.5,15.5,15.9,997000.0,Aberdeen,1
1435388400.0,41.80992,6.84425,11.66195,22.15631,8.3,8.4,-0.1,11.0,8.7,2.3,285.2,3.4,13.4,16.3,17.6,,Aberdeen,1
1435392000.0,50.64089,4.28136,8.5417,15.10636,8.2,8.5,-0.3,12.1,9.7,2.4,276.5,3.2,15.7,17.8,18.5,,Aberdeen,1
1435395600.0,52.78627,4.10705,9.04852,15.3459,7.8,7.6,0.2,13.6,13.6,0.0,261.5,2.7,17.0,18.3,18.7,998000.0,Aberdeen,1
1435399200.0,53.83401,3.43694,7.72602,12.99592,7.4,7.0,0.4,9.0,8.1,0.9,256.1,3.1,17.4,19.3,20.0,,Aberdeen,1
1435402800.0,55.8796,2.12634,7.3856,10.64593,8.5,7.6,0.9,8.8,7.8,1.0,268.1,3.2,17.9,19.8,20.1,,Aberdeen,1
1435406400.0,54.5824,1.57285,7.94739,10.35906,8.5,7.8,0.7,12.1,8.1,4.0,273.4,3.7,18.2,20.0,20.3,,Aberdeen,1
1435410000.0,28.28905,7.65967,30.55219,42.29685,9.8,9.6,0.2,11.4,8.8,2.6,275.2,4.0,18.2,18.8,19.0,,Aberdeen,1
1435413600.0,38.26755,7.51405,26.316,37.83738,13.8,12.6,1.2,13.9,9.8,4.1,280.5,3.9,18.2,19.6,19.8,998782.0,Aberdeen,1
1435417200.0,51.68863,1.63085,8.05019,10.55078,8.6,6.8,1.8,11.4,6.5,4.9,285.1,4.5,17.7,19.7,20.1,998982.0,Aberdeen,1
1435420800.0,50.49121,1.2816,13.38081,15.3459,8.9,8.4,0.5,12.5,9.2,3.3,299.2,3.4,17.9,17.1,17.4,999050.0,Aberdeen,1
1435424400.0,45.00304,2.6212,21.78146,25.80058,14.8,11.8,3.0,14.3,7.4,6.9,206.6,3.3,17.5,15.6,16.0,999000.0,Aberdeen,1
1435428000.0,36.5712,5.79589,29.52613,38.41304,13.5,12.3,1.2,15.8,9.2,6.6,193.7,5.3,14.8,15.9,16.3,,Aberdeen,1
1435431600.0,44.6039,2.12634,21.82019,25.08053,13.8,13.0,0.8,18.5,10.5,8.0,205.3,4.7,13.7,14.4,14.9,,Aberdeen,1
1435435200.0,28.6383,8.50409,33.14219,46.18162,15.6,14.0,1.6,15.5,2.8,12.7,209.3,4.0,12.4,14.4,14.6,999109.0,Aberdeen,1
1435438800.0,20.30625,4.13574,41.37503,47.7164,14.2,12.4,1.8,13.5,6.4,7.1,209.6,3.7,11.4,14.9,15.1,999000.0,Aberdeen,1
1435442400.0,34.87486,1.33991,25.51992,27.57443,13.0,10.7,2.3,14.9,9.0,5.9,204.6,3.4,10.7,14.7,15.0,,Aberdeen,1
1435446000.0,24.34754,3.52393,31.6667,37.06999,13.7,10.6,3.1,15.7,9.9,5.8,197.3,3.2,10.2,14.4,14.7,,Aberdeen,1
1435449600.0,15.1008,8.93982,38.79315,52.50068,14.7,12.0,2.7,16.0,11.3,4.7,194.8,3.9,11.1,14.5,14.8,998000.0,Aberdeen,1
1435453200.0,48.29594,0.78081,9.34193,10.53915,13.5,11.0,2.5,13.1,10.2,2.9,190.7,4.8,10.9,13.6,13.9,,Aberdeen,1
1435456800.0,46.40003,0.8201,9.4903,10.74777,12.8,9.9,2.9,19.9,11.0,8.9,204.0,6.2,11.6,13.9,14.2,996750.0,Aberdeen,1
1435460400.0,38.81637,1.11259,15.45157,17.15752,12.2,10.1,2.1,12.0,8.0,4.0,198.7,5.1,11.6,13.1,13.5,995750.0,Aberdeen,1
1435464000.0,46.49981,0.55661,4.01434,4.86779,15.1,12.4,2.7,6.2,4.4,1.8,200.4,5.8,11.6,12.9,13.2,995000.0,Aberdeen,1
1435467600.0,44.35443,0.64423,4.21754,5.20535,12.8,11.1,1.7,1.1,0.2,0.9,191.5,6.5,11.6,12.3,12.7,994685.0,Aberdeen,1
1435471200.0,39.76432,1.66889,9.48983,12.04875,10.3,8.4,1.9,1.8,1.2,0.6,188.8,7.2,11.7,12.0,12.4,994000.0,Aberdeen,1
1435474800.0,36.97034,1.99069,12.12955,15.1819,9.8,7.7,2.1,4.2,2.3,1.9,191.3,8.2,11.8,12.0,12.4,,Aberdeen,1
1435478400.0,35.97249,2.72286,12.69326,16.86825,11.7,9.7,2.0,14.9,8.9,6.0,197.3,8.2,12.3,12.0,12.5,993050.0,Aberdeen,1
1435482000.0,32.23056,4.5383,16.46423,23.42287,13.1,11.7,1.4,11.5,9.0,2.5,199.7,9.6,13.2,12.2,12.6,993000.0,Aberdeen,1
1435485600.0,36.82067,4.71417,10.84483,18.07313,14.2,13.4,0.8,9.8,8.0,1.8,209.5,8.1,14.3,13.3,14.0,992223.0,Aberdeen,1
1435489200.0,35.274,8.462,13.77383,26.7487,14.3,13.6,0.7,12.1,9.7,2.4,219.5,6.8,16.7,15.8,16.6,992000.0,Aberdeen,1
1435492800.0,42.70798,5.6512,11.38368,20.04874,16.2,15.8,0.4,16.6,19.1,-2.5,221.2,6.7,18.7,19.0,19.6,991982.0,Aberdeen,1
1435496400.0,47.84691,3.54264,10.61724,16.04922,9.6,10.7,-1.1,9.4,9.9,-0.5,229.9,5.9,19.6,19.7,20.2,992000.0,Aberdeen,1
1435500000.0,49.39358,3.74751,11.45922,17.20533,4.9,5.3,-0.4,11.3,6.6,4.7,265.4,6.7,20.2,20.3,20.8,,Aberdeen,1
1435503600.0,57.82541,2.22518,6.41978,9.83168,6.3,5.0,1.3,10.9,6.1,4.8,262.0,7.3,19.4,22.7,23.1,,Aberdeen,1
1435507200.0,51.18971,1.1419,5.81543,7.56633,4.0,6.7,-2.7,13.2,8.9,4.3,268.0,6.7,18.5,19.9,19.9,993300.0,Aberdeen,1
1435510800.0,57.92519,0.79017,7.70451,8.91608,10.0,9.3,0.7,17.9,14.2,3.7,262.4,5.5,17.7,17.3,17.5,994267.0,Aberdeen,1
1435514400.0,60.07057,1.81545,9.65048,12.43412,7.8,9.0,-1.2,11.7,7.7,4.0,260.1,4.4,16.7,17.4,17.9,995282.0,Aberdeen,1
1435518000.0,56.27874,1.22984,8.86157,10.74729,7.2,7.0,0.2,13.4,9.9,3.5,254.0,3.9,14.8,17.9,18.4,996000.0,Aberdeen,1
1435521600.0,54.78197,1.02466,7.1035,8.67462,8.1,5.3,2.8,10.7,4.9,5.8,244.1,3.5,13.0,16.6,16.8,996600.0,Aberdeen,1
1435525200.0,50.591,1.75682,9.35499,12.04875,7.2,5.9,1.3,12.4,1.4,11.0,234.9,3.5,11.8,15.3,15.6,997332.0,Aberdeen,1
1435528800.0,49.54325,1.43471,8.20988,10.40974,6.9,6.1,0.8,11.6,2.0,9.6,238.2,3.7,11.1,14.7,14.9,998000.0,Aberdeen,1
1435532400.0,49.64304,0.90772,5.78914,7.18096,5.7,5.0,0.7,9.1,4.7,4.4,238.1,3.5,10.1,14.1,14.3,998350.0,Aberdeen,1
1435536000.0,47.29809,0.39248,3.20854,3.81034,4.8,5.2,-0.4,4.5,3.6,0.9,236.2,3.7,8.6,13.2,13.5,999000.0,Aberdeen,1
1435539600.0,43.50626,0.47106,3.47501,4.1973,5.4,4.8,0.6,,,,236.0,3.0,7.8,12.5,12.8,,Aberdeen,1
1435543200.0,41.80992,0.50048,3.39803,4.16543,7.7,6.5,1.2,9.0,7.0,2.0,240.1,3.4,7.6,12.2,12.5,,Aberdeen,1
1435546800.0,37.61895,3.26761,8.21228,13.22255,5.6,5.9,-0.3,3.7,4.3,-0.6,237.8,2.9,7.1,12.1,12.3,,Aberdeen,1
1435550400.0,26.84217,13.57,20.45849,41.26553,5.3,5.4,-0.1,,,,228.2,2.8,7.0,13.2,13.2,999982.0,Aberdeen,1
1435554000.0,25.24561,17.13198,22.94044,49.2091,7.1,6.4,0.7,6.8,6.2,0.6,226.5,2.7,8.1,13.4,13.7,1000000.0,Aberdeen,1
1435557600.0,28.88776,11.65664,18.30741,36.18068,7.0,6.7,0.3,7.1,5.2,1.9,236.9,2.7,11.6,14.5,14.9,,Aberdeen,1
1435561200.0,31.33249,7.32976,14.52735,25.76616,8.3,7.8,0.5,10.5,8.7,1.8,245.8,3.2,15.0,15.2,15.9,1000950.0,Aberdeen,1
1435564800.0,24.14797,12.27499,20.1195,38.94089,7.8,7.7,0.1,11.1,8.5,2.6,262.9,4.8,17.0,15.7,16.3,1000900.0,Aberdeen,1
1435568400.0,31.63185,10.53813,17.30956,33.46779,9.3,9.5,-0.2,10.0,9.9,0.1,267.7,5.6,17.7,17.5,18.1,1001000.0,Aberdeen,1
1435572000.0,22.30195,18.30912,29.1269,57.20048,12.5,12.0,0.5,16.1,15.3,0.8,265.9,5.3,18.1,17.0,17.4,,Aberdeen,1
1435575600.0,46.30024,6.74103,13.63899,23.9751,8.8,7.9,0.9,14.7,7.6,7.1,257.9,4.9,18.3,17.6,18.0,,Aberdeen,1
1435579200.0,51.68863,5.26891,10.03537,18.11424,4.2,4.3,-0.1,12.4,8.6,3.8,254.0,4.3,18.4,18.7,19.2,1001810.0,Aberdeen,1
1435582800.0,49.39358,6.65279,13.24119,23.44199,5.4,6.3,-0.9,10.8,10.1,0.7,254.1,4.1,18.5,18.9,19.3,1002000.0,Aberdeen,1
1435586400.0,47.14841,6.03444,14.23761,23.49028,12.3,11.2,1.1,9.6,9.0,0.6,242.5,4.1,18.4,18.6,19.1,,Aberdeen,1
1435590000.0,38.26755,8.33041,29.31623,42.08934,15.7,15.1,0.6,13.5,10.9,2.6,240.8,3.5,18.1,17.2,17.6,1002450.0,Aberdeen,1
1435593600.0,27.69034,12.51042,42.86152,62.04389,20.9,18.6,2.3,15.5,8.7,6.8,242.2,2.9,17.8,16.5,16.9,1002000.0,Aberdeen,1
1435597200.0,35.77292,8.1246,27.21009,39.66764,14.9,14.6,0.3,22.7,14.6,8.1,245.6,2.9,17.3,17.6,18.0,1002530.0,Aberdeen,1
1435600800.0,46.05078,2.00192,15.28709,18.35665,10.5,10.0,0.5,15.3,11.5,3.8,225.8,2.9,16.3,16.1,16.4,1003000.0,Aberdeen,1
1435604400.0,32.82927,9.037,32.93086,46.7874,11.1,10.3,0.8,15.7,10.2,5.5,213.7,3.6,14.4,16.0,16.4,,Aberdeen,1
1435608000.0,20.90496,5.91657,38.1998,47.27174,13.1,12.3,0.8,14.6,5.3,9.3,216.1,3.9,12.7,15.4,15.7,,Aberdeen,1
1435611600.0,32.43013,2.03092,17.47069,20.58472,13.1,11.1,2.0,11.9,5.9,6.0,228.3,3.9,11.8,15.4,15.8,1003220.0,Aberdeen,1
1435615200.0,42.05938,0.85378,11.67103,12.98014,8.8,7.0,1.8,11.7,5.8,5.9,230.8,3.6,11.2,14.8,15.2,1003000.0,Aberdeen,1
1435618800.0,43.45637,0.7066,14.94858,16.03201,11.6,9.1,2.5,11.7,6.0,5.7,230.6,3.0,10.7,14.7,15.0,,Aberdeen,1
1435622400.0,30.73378,1.57784,25.45856,27.87788,11.3,8.3,3.0,10.5,5.9,4.6,196.7,4.1,12.4,13.8,14.1,1002420.0,Aberdeen,1
1435626000.0,47.36461,0.19749,5.07833,5.38114,13.7,10.4,3.3,10.1,7.3,2.8,189.4,4.4,12.3,12.6,12.9,1002000.0,Aberdeen,1
1435629600.0,38.16776,0.3851,11.03082,11.62131,10.2,7.3,2.9,7.9,4.7,3.2,188.7,4.7,12.2,13.4,13.8,1001730.0,Aberdeen,1
1435633200.0,39.31529,0.59153,11.00596,11.91296,9.6,7.7,1.9,7.8,4.3,3.5,178.3,5.0,12.2,13.9,14.3,1001000.0,Aberdeen,1
1435636800.0,47.94669,1.12444,6.97967,8.70379,10.4,8.6,1.8,6.0,3.3,2.7,185.1,4.9,12.2,14.2,14.5,,Aberdeen,1
1435640400.0,39.96389,3.99479,16.87494,23.0002,9.4,7.3,2.1,8.0,5.8,2.2,186.1,5.3,12.4,14.1,14.4,,Aberdeen,1
1435644000.0,33.72733,6.53991,23.62129,33.649,9.7,8.2,1.5,9.3,6.4,2.9,192.4,5.5,13.9,14.6,15.0,1000570.0,Aberdeen,1
1435647600.0,34.92475,7.10213,22.32127,33.21104,13.3,12.2,1.1,12.6,10.3,2.3,202.2,6.7,15.8,15.2,15.6,1001000.0,Aberdeen,1
1435651200.0,39.81422,8.99584,20.82808,34.62151,13.1,12.7,0.4,15.6,10.8,4.8,208.3,6.8,17.0,16.4,16.9,,Aberdeen,1
1435654800.0,45.05293,7.63504,17.22541,28.9323,17.1,15.8,1.3,17.0,18.3,-1.3,206.0,6.7,17.8,17.6,18.2,,Aberdeen,1
1435658400.0,39.71443,12.87214,23.78289,43.51989,18.9,17.4,1.5,18.5,17.1,1.4,207.8,7.3,18.9,18.7,19.3,,Aberdeen,1
1435662000.0,36.02239,17.60751,33.88089,60.8787,25.5,24.2,1.3,20.8,15.0,5.8,203.2,7.4,19.6,19.7,20.1,,Aberdeen,1
1435665600.0,56.5781,8.46355,22.32461,35.30188,22.0,20.9,1.1,19.4,14.8,4.6,199.6,7.1,20.2,19.8,20.2,,Aberdeen,1
1435669200.0,78.18155,1.4503,8.61916,10.84292,23.4,21.0,2.4,24.3,13.9,10.4,198.1,6.7,20.6,18.5,18.7,,Aberdeen,1
1435672800.0,56.42842,7.39805,20.65213,31.99565,24.4,21.7,2.7,21.9,15.2,6.7,187.6,5.9,19.9,21.5,21.9,1000510.0,Aberdeen,1
1435676400.0,55.13121,6.59884,22.84959,32.96768,11.2,11.8,-0.6,9.3,4.6,4.7,182.4,5.7,19.4,22.2,22.7,1000270.0,Aberdeen,1
1435680000.0,76.38542,4.79369,29.84839,37.1986,22.6,21.1,1.5,22.3,14.0,8.3,176.7,5.7,18.5,20.2,20.6,1000510.0,Aberdeen,1
1435683600.0,87.41166,3.13696,24.65691,29.46684,30.0,26.9,3.1,27.9,18.6,9.3,177.8,5.5,17.4,21.4,21.9,1000000.0,Aberdeen,1
1435687200.0,88.01037,4.40921,33.84169,40.60238,29.6,26.4,3.2,27.2,18.4,8.8,181.5,4.4,15.7,19.8,20.4,,Aberdeen,1
1435690800.0,109.81339,1.213,15.2082,17.06811,33.4,30.3,3.1,28.3,19.9,8.4,167.8,4.0,14.7,17.6,18.1,,Aberdeen,1
1435694400.0,107.81769,0.62116,15.23976,16.19218,31.9,29.1,2.8,25.0,16.3,8.7,160.6,3.7,13.7,16.5,16.8,,Aberdeen,1
1435698000.0,107.71791,0.73965,16.90602,18.04013,31.0,27.7,3.3,24.9,12.7,12.2,157.4,3.4,13.1,16.4,16.7,,Aberdeen,1
1435701600.0,113.65512,0.44404,14.44224,15.12309,29.5,27.4,2.1,23.6,13.9,9.7,175.0,3.9,13.2,16.7,17.0,,Aberdeen,1
1435705200.0,114.00436,0.44404,8.94715,9.628,27.9,26.4,1.5,20.1,12.2,7.9,177.0,3.8,13.0,16.1,16.4,,Aberdeen,1
1435708800.0,104.84077,0.23699,12.21068,12.57405,26.1,24.2,1.9,16.5,9.9,6.6,176.9,3.4,12.4,15.2,15.6,,Aberdeen,1
1435712400.0,92.26786,0.31598,13.9791,14.4636,28.1,25.9,2.2,14.5,8.9,5.6,174.3,3.7,11.9,14.3,14.7,,Aberdeen,1
1435716000.0,92.10156,0.29623,22.12141,22.57563,31.6,28.8,2.8,19.6,12.6,7.0,175.7,3.2,11.4,13.7,14.1,,Aberdeen,1
1435719600.0,91.55274,0.47429,22.2878,23.01503,27.8,25.6,2.2,19.3,15.3,4.0,174.8,3.2,11.1,13.5,13.8,,Aberdeen,1
1435723200.0,82.5222,1.15656,22.4145,24.18787,33.9,31.7,2.2,20.0,14.8,5.2,169.4,3.5,12.1,14.6,14.7,999567.0,Aberdeen,1
1435726800.0,73.14241,2.63929,22.33991,26.38676,33.4,31.4,2.0,21.8,15.3,6.5,177.5,4.7,13.6,15.6,15.7,999017.0,Aberdeen,1
1435730400.0,67.40477,5.01165,27.05853,34.74295,36.2,33.3,2.9,22.3,16.7,5.6,174.2,5.2,14.3,16.6,16.9,999100.0,Aberdeen,1
1435734000.0,64.16176,7.29483,30.83811,42.02336,36.0,34.4,1.6,23.4,20.2,3.2,175.0,6.0,15.0,16.8,17.7,999967.0,Aberdeen,1
1435737600.0,68.20305,6.46476,27.71356,37.62605,38.9,35.7,3.2,23.8,21.9,1.9,173.5,6.6,15.4,18.1,18.7,999600.0,Aberdeen,1
1435741200.0,73.49165,7.29546,30.83667,42.02288,39.9,36.7,3.2,25.8,21.1,4.7,168.7,6.9,15.2,17.4,18.0,999832.0,Aberdeen,1
1435744800.0,83.66972,5.04128,22.85916,30.589,42.5,38.6,3.9,29.9,23.1,6.8,165.8,6.8,15.5,17.9,18.6,999034.0,Aberdeen,1
1435748400.0,83.8194,4.53737,21.33537,28.29257,42.7,38.6,4.1,31.8,23.8,8.0,159.7,6.6,15.1,18.0,18.6,999000.0,Aberdeen,1
1435752000.0,76.78456,6.67243,29.83835,40.06927,43.2,39.3,3.9,31.7,22.9,8.8,151.3,6.1,13.9,17.9,18.3,,Aberdeen,1
1435755600.0,77.93209,4.71511,29.02745,36.25718,45.6,40.0,5.6,30.7,21.2,9.5,149.0,5.3,14.2,17.2,17.6,,Aberdeen,1
1435759200.0,69.50025,4.03315,33.73841,39.92248,43.9,39.3,4.6,28.8,19.6,9.2,156.2,5.1,15.9,16.2,16.7,998432.0,Aberdeen,1
1435762800.0,67.60434,5.87135,38.05397,47.05658,43.4,39.7,3.7,25.8,16.7,9.1,160.2,5.8,15.4,16.3,16.6,998185.0,Aberdeen,1
1435766400.0,91.70242,1.8089,12.47189,15.24549,45.9,39.3,6.6,27.5,19.8,7.7,149.1,6.3,14.6,17.0,17.4,998000.0,Aberdeen,1
1435770000.0,92.35102,1.36392,14.57182,16.66313,44.4,39.8,4.6,24.8,18.0,6.8,157.0,5.8,13.8,16.1,16.5,997557.0,Aberdeen,1
1435773600.0,101.43145,1.00813,15.11736,16.66313,47.0,42.0,5.0,31.5,20.3,11.2,178.2,5.8,13.7,15.7,16.1,997467.0,Aberdeen,1
1435777200.0,104.02586,0.44466,10.65502,11.33682,48.1,45.9,2.2,30.7,19.7,11.0,160.1,5.1,13.3,14.5,14.8,997249.0,Aberdeen,1
1435780800.0,83.42026,0.7119,35.70303,36.79459,43.7,41.6,2.1,29.0,15.1,13.9,155.0,4.7,12.9,14.3,14.7,997084.0,Aberdeen,1
1435784400.0,74.5394,0.62272,46.24808,47.20289,47.9,42.7,5.2,26.7,19.2,7.5,165.9,4.6,13.2,14.1,14.4,997000.0,Aberdeen,1
1435788000.0,74.04047,0.56347,44.92176,45.78573,46.0,40.6,5.4,23.5,18.4,5.1,164.5,4.8,12.9,13.7,14.0,,Aberdeen,1
1435791600.0,79.62843,0.44466,32.35089,33.0327,44.1,39.8,4.3,26.5,20.6,5.9,168.3,3.4,12.5,13.2,13.5,996646.0,Aberdeen,1
1435795200.0,100.05109,0.11933,7.86994,8.0529,53.1,47.6,5.5,25.0,18.5,6.5,159.2,2.3,12.1,12.6,12.9,995682.0,Aberdeen,1
1435798800.0,113.02314,0.47688,16.35698,17.08819,41.6,40.8,0.8,,,,163.2,1.7,11.6,13.4,13.8,997834.0,Aberdeen,1
1435802400.0,105.47275,0.50703,12.62824,13.40567,20.0,18.8,1.2,13.5,12.6,0.9,215.1,0.4,10.7,14.1,14.5,996000.0,Aberdeen,1
1435806000.0,64.96004,3.1301,32.66598,37.4654,25.1,20.1,5.0,24.7,18.0,6.7,286.4,1.0,10.2,14.3,14.7,995667.0,Aberdeen,1
1435809600.0,41.71013,11.2388,43.80294,61.03553,26.4,22.0,4.4,24.8,18.7,6.1,293.8,1.6,10.7,14.7,15.1,995817.0,Aberdeen,1
1435813200.0,33.77722,12.49046,70.85478,90.00655,34.1,28.7,5.4,29.0,24.1,4.9,314.1,2.3,10.8,14.5,15.2,996000.0,Aberdeen,1
1435816800.0,33.37808,17.82704,67.1407,94.47511,40.0,35.9,4.1,33.5,26.9,6.6,288.2,2.1,11.6,16.0,16.8,996649.0,Aberdeen,1
1435820400.0,35.82282,18.27388,56.78213,84.80168,34.7,30.8,3.9,33.4,28.4,5.0,258.1,2.5,13.7,18.4,19.9,996715.0,Aberdeen,1
1435824000.0,67.05552,7.09495,28.55123,39.43001,24.1,21.1,3.0,24.6,22.4,2.2,216.1,3.4,17.7,21.3,22.9,997000.0,Aberdeen,1
1435827600.0,69.10111,6.40925,23.61173,33.43911,19.4,15.4,4.0,26.2,20.6,5.6,217.3,3.7,19.7,24.7,25.6,,Aberdeen,1
1435831200.0,71.74542,7.30357,28.08411,39.28275,24.4,22.9,1.5,6.8,5.7,1.1,215.9,4.1,21.9,25.9,26.9,997756.0,Aberdeen,1
1435834800.0,76.03617,5.90254,22.9653,32.01573,23.2,24.9,-1.7,,,,222.8,5.3,23.0,26.0,26.9,998000.0,Aberdeen,1
1435838400.0,,,,,,,,,,,218.0,6.4,22.3,,,,Aberdeen,1
1435842000.0,,,,,,,,,,,211.1,6.7,21.1,,,,Aberdeen,1
1435845600.0,69.00133,2.59345,14.73199,18.70855,19.7,15.2,4.5,,,,213.8,6.4,20.3,23.0,23.4,1000000.0,Aberdeen,1
1435849200.0,60.76907,4.35214,20.3337,27.00689,11.2,4.7,6.5,7.2,4.6,2.6,219.6,6.2,19.9,22.5,22.9,999517.0,Aberdeen,1
1435852800.0,55.53035,3.96486,26.62343,32.70279,8.4,4.8,3.6,5.9,5.8,0.1,225.2,5.4,20.3,22.0,22.4,999882.0,Aberdeen,1
1435856400.0,46.44992,3.84574,33.87707,39.77378,9.3,9.3,0.0,10.1,9.7,0.4,215.0,4.8,19.3,20.1,20.6,1001000.0,Aberdeen,1
1435860000.0,50.34153,2.53358,30.97915,34.86392,17.9,15.3,2.6,13.5,12.2,1.3,217.4,4.5,17.3,19.3,19.7,1001260.0,Aberdeen,1
1435863600.0,43.95529,4.35214,27.35544,34.02863,16.0,12.7,3.3,14.1,11.3,2.8,207.9,4.6,15.8,19.8,20.2,1001100.0,Aberdeen,1
1435867200.0,46.25035,3.24953,20.06069,25.04323,13.0,11.5,1.5,6.5,7.4,-0.9,220.0,4.3,15.1,19.3,19.6,1001880.0,Aberdeen,1
1435870800.0,53.33508,2.71288,12.78076,16.94045,8.7,7.6,1.1,6.1,7.3,-1.2,239.9,3.8,14.0,18.2,18.6,1002830.0,Aberdeen,1
1435874400.0,52.23745,1.49021,14.85248,17.13743,4.2,5.4,-1.2,4.7,4.3,0.4,275.1,3.4,12.9,16.3,16.8,1003800.0,Aberdeen,1
1435878000.0,55.68003,1.52046,10.19028,12.52162,5.0,4.1,0.9,4.5,5.1,-0.6,302.2,3.6,12.3,15.7,16.2,1004000.0,Aberdeen,1
1435881600.0,58.54053,0.2794,5.88795,6.31635,3.8,2.7,1.1,3.6,4.1,-0.5,307.3,3.3,11.1,14.8,15.3,1004910.0,Aberdeen,1
1435885200.0,54.01695,0.91926,6.15634,7.56585,4.2,3.3,0.9,3.1,2.6,0.5,304.9,3.4,11.3,14.0,14.3,1005370.0,Aberdeen,1
1435888800.0,43.75572,0.59902,8.75256,9.67103,2.5,2.4,0.1,3.1,1.1,2.0,300.2,3.2,11.5,13.4,13.7,1005950.0,Aberdeen,1
1435892400.0,33.77722,2.18776,14.3098,17.66433,4.6,4.5,0.1,1.9,3.6,-1.7,302.4,3.4,11.3,13.2,13.5,1006950.0,Aberdeen,1
1435896000.0,25.54496,6.53273,21.56248,31.5792,6.1,5.0,1.1,3.7,3.9,-0.2,301.5,3.5,11.1,14.9,14.7,1007470.0,Aberdeen,1
1435899600.0,25.39528,18.69921,28.02291,56.69463,7.0,6.0,1.0,4.0,3.6,0.4,298.1,3.5,10.9,16.2,16.5,1008000.0,Aberdeen,1
1435903200.0,38.36733,14.02464,26.25958,47.76373,7.2,5.6,1.6,5.8,6.0,-0.2,300.1,3.5,11.2,18.9,19.4,1008500.0,Aberdeen,1
1435906800.0,32.5798,12.07636,23.32581,41.84263,11.4,9.6,1.8,7.9,6.9,1.0,306.9,2.9,12.2,18.2,19.5,1009180.0,Aberdeen,1
1435910400.0,44.05508,5.39395,12.99592,21.26652,14.3,13.4,0.9,10.2,7.7,2.5,331.9,0.3,15.9,18.6,19.0,1010000.0,Aberdeen,1
1435914000.0,50.49121,3.80614,9.46018,15.29618,11.9,11.3,0.6,8.1,8.2,-0.1,146.2,2.4,17.1,18.5,19.2,1010130.0,Aberdeen,1
1435917600.0,60.32003,1.34864,5.03753,7.10542,10.2,9.6,0.6,7.0,6.7,0.3,151.5,3.6,16.6,16.1,16.6,1011000.0,Aberdeen,1
1435921200.0,63.46326,1.61806,6.25244,8.73343,7.7,6.0,1.7,6.1,4.5,1.6,156.6,4.1,16.2,15.5,15.8,,Aberdeen,1
1435924800.0,67.70412,1.01904,3.96366,5.52617,6.8,3.9,2.9,3.2,3.0,0.2,163.0,4.2,16.3,14.6,15.0,,Aberdeen,1
1435928400.0,67.60434,1.16903,5.55964,7.35213,6.3,4.2,2.1,0.7,2.1,-1.4,163.1,4.0,16.3,13.8,14.1,1011870.0,Aberdeen,1
1435932000.0,56.97724,5.21403,18.60098,26.5957,6.1,4.4,1.7,4.4,4.2,0.2,159.0,4.1,16.0,14.8,15.2,1012000.0,Aberdeen,1
1435935600.0,54.93164,6.71266,24.7903,35.0829,9.7,7.6,2.1,5.1,5.2,-0.1,150.9,4.0,14.9,15.3,15.6,,Aberdeen,1
1435939200.0,61.31788,4.07555,18.76736,25.01646,11.5,8.7,2.8,11.9,10.0,1.9,142.0,3.1,13.1,15.7,16.0,1011900.0,Aberdeen,1
1435942800.0,61.46756,2.24795,17.32629,20.7731,7.8,6.4,1.4,7.5,5.0,2.5,131.0,2.5,11.8,13.7,14.2,1011960.0,Aberdeen,1
1435946400.0,60.46971,1.79767,20.38534,23.14173,7.0,4.7,2.3,7.1,3.8,3.3,123.1,2.3,11.3,13.1,13.4,1011180.0,Aberdeen,1
1435950000.0,69.25079,0.56908,8.89695,9.76953,6.8,3.9,2.9,5.1,0.4,4.7,124.2,2.6,11.1,12.3,12.7,1011000.0,Aberdeen,1
