date,PM10,site,code
1572732000.0,21.5,Strathfoyle Bawnmore Place,1
1572735600.0,15.54,Strathfoyle Bawnmore Place,1
1572739200.0,26.64,Strathfoyle Bawnmore Place,1
1572742800.0,33.58,Strathfoyle Bawnmore Place,1
1572746400.0,36.48,Strathfoyle Bawnmore Place,1
1572750000.0,20.73,Strathfoyle Bawnmore Place,1
1572753600.0,12.01,Strathfoyle Bawnmore Place,1
1572757200.0,1.76,Strathfoyle Bawnmore Place,1
1572760800.0,27.39,Strathfoyle Bawnmore Place,1
1572764400.0,16.53,Strathfoyle Bawnmore Place,1
1572768000.0,15.6,Strathfoyle Bawnmore Place,1
1572771600.0,-1.04,Strathfoyle Bawnmore Place,1
1572775200.0,21.3,Strathfoyle Bawnmore Place,1
1572778800.0,12.49,Strathfoyle Bawnmore Place,1
1572782400.0,16.51,Strathfoyle Bawnmore Place,1
1572786000.0,10.54,Strathfoyle Bawnmore Place,1
1572789600.0,8.73,Strathfoyle Bawnmore Place,1
1572793200.0,9.64,Strathfoyle Bawnmore Place,1
1572796800.0,12.91,Strathfoyle Bawnmore Place,1
1572800400.0,21.23,Strathfoyle Bawnmore Place,1
1572804000.0,17.3,Strathfoyle Bawnmore Place,1
1572807600.0,16.99,Strathfoyle Bawnmore Place,1
1572811200.0,14.66,Strathfoyle Bawnmore Place,1
1572814800.0,13.92,Strathfoyle Bawnmore Place,1
1572818400.0,19.18,Strathfoyle Bawnmore Place,1
1572822000.0,12.0,Strathfoyle Bawnmore Place,1
1572825600.0,7.52,Strathfoyle Bawnmore Place,1
1572829200.0,13.77,Strathfoyle Bawnmore Place,1
1572832800.0,9.04,Strathfoyle Bawnmore Place,1
1572836400.0,11.94,Strathfoyle Bawnmore Place,1
1572840000.0,10.25,Strathfoyle Bawnmore Place,1
1572843600.0,11.06,Strathfoyle Bawnmore Place,1
1572847200.0,20.18,Strathfoyle Bawnmore Place,1
1572850800.0,11.29,Strathfoyle Bawnmore Place,1
1572854400.0,20.17,Strathfoyle Bawnmore Place,1
1572858000.0,10.57,Strathfoyle Bawnmore Place,1
1572861600.0,13.46,Strathfoyle Bawnmore Place,1
1572865200.0,15.81,Strathfoyle Bawnmore Place,1
1572868800.0,7.85,Strathfoyle Bawnmore Place,1
1572872400.0,21.77,Strathfoyle Bawnmore Place,1
1572876000.0,7.35,Strathfoyle Bawnmore Place,1
1572879600.0,3.19,Strathfoyle Bawnmore Place,1
1572883200.0,8.79,Strathfoyle Bawnmore Place,1
1572886800.0,8.33,Strathfoyle Bawnmore Place,1
1572890400.0,4.05,Strathfoyle Bawnmore Place,1
1572894000.0,9.33,Strathfoyle Bawnmore Place,1
1572897600.0,7.94,Strathfoyle Bawnmore Place,1
1572901200.0,8.09,Strathfoyle Bawnmore Place,1
1572904800.0,8.77,Strathfoyle Bawnmore Place,1
1572908400.0,5.95,Strathfoyle Bawnmore Place,1
1572912000.0,5.98,Strathfoyle Bawnmore Place,1
1572915600.0,9.28,Strathfoyle Bawnmore Place,1
1572919200.0,5.6,Strathfoyle Bawnmore Place,1
1572922800.0,5.88,Strathfoyle Bawnmore Place,1
1572926400.0,3.99,Strathfoyle Bawnmore Place,1
1572930000.0,6.41,Strathfoyle Bawnmore Place,1
1572933600.0,7.86,Strathfoyle Bawnmore Place,1
1572937200.0,2.22,Strathfoyle Bawnmore Place,1
1572940800.0,9.19,Strathfoyle Bawnmore Place,1
1572944400.0,14.03,Strathfoyle Bawnmore Place,1
1572948000.0,7.72,Strathfoyle Bawnmore Place,1
1572951600.0,12.54,Strathfoyle Bawnmore Place,1
1572955200.0,16.36,Strathfoyle Bawnmore Place,1
1572958800.0,5.9,Strathfoyle Bawnmore Place,1
1572962400.0,8.36,Strathfoyle Bawnmore Place,1
1572966000.0,3.21,Strathfoyle Bawnmore Place,1
1572969600.0,11.38,Strathfoyle Bawnmore Place,1
1572973200.0,12.27,Strathfoyle Bawnmore Place,1
1572976800.0,39.98,Strathfoyle Bawnmore Place,1
1572980400.0,40.58,Strathfoyle Bawnmore Place,1
1572984000.0,38.33,Strathfoyle Bawnmore Place,1
1572987600.0,26.61,Strathfoyle Bawnmore Place,1
1572991200.0,38.66,Strathfoyle Bawnmore Place,1
1572994800.0,30.64,Strathfoyle Bawnmore Place,1
1572998400.0,19.03,Strathfoyle Bawnmore Place,1
1573002000.0,22.42,Strathfoyle Bawnmore Place,1
1573005600.0,0.64,Strathfoyle Bawnmore Place,1
1573009200.0,23.75,Strathfoyle Bawnmore Place,1
1573012800.0,7.28,Strathfoyle Bawnmore Place,1
1573016400.0,4.72,Strathfoyle Bawnmore Place,1
1573020000.0,12.8,Strathfoyle Bawnmore Place,1
1573023600.0,22.87,Strathfoyle Bawnmore Place,1
1573027200.0,0.27,Strathfoyle Bawnmore Place,1
1573030800.0,2.88,Strathfoyle Bawnmore Place,1
1573034400.0,2.14,Strathfoyle Bawnmore Place,1
1573038000.0,3.07,Strathfoyle Bawnmore Place,1
1573041600.0,4.95,Strathfoyle Bawnmore Place,1
1573045200.0,15.0,Strathfoyle Bawnmore Place,1
1573048800.0,9.92,Strathfoyle Bawnmore Place,1
1573052400.0,17.52,Strathfoyle Bawnmore Place,1
1573056000.0,14.69,Strathfoyle Bawnmore Place,1
1573059600.0,17.2,Strathfoyle Bawnmore Place,1
1573063200.0,14.23,Strathfoyle Bawnmore Place,1
1573066800.0,21.49,Strathfoyle Bawnmore Place,1
1573070400.0,35.08,Strathfoyle Bawnmore Place,1
1573074000.0,18.55,Strathfoyle Bawnmore Place,1
1573077600.0,21.23,Strathfoyle Bawnmore Place,1
1573081200.0,17.6,Strathfoyle Bawnmore Place,1
1573084800.0,11.36,Strathfoyle Bawnmore Place,1
1573088400.0,9.92,Strathfoyle Bawnmore Place,1
1573092000.0,18.06,Strathfoyle Bawnmore Place,1
1573095600.0,14.18,Strathfoyle Bawnmore Place,1
1573099200.0,1.76,Strathfoyle Bawnmore Place,1
1573102800.0,2.88,Strathfoyle Bawnmore Place,1
1573106400.0,7.93,Strathfoyle Bawnmore Place,1
1573110000.0,4.38,Strathfoyle Bawnmore Place,1
1573113600.0,3.07,Strathfoyle Bawnmore Place,1
1573117200.0,1.95,Strathfoyle Bawnmore Place,1
1573120800.0,2.7,Strathfoyle Bawnmore Place,1
1573124400.0,1.39,Strathfoyle Bawnmore Place,1
1573128000.0,1.39,Strathfoyle Bawnmore Place,1
1573131600.0,0.08,Strathfoyle Bawnmore Place,1
1573135200.0,-3.85,Strathfoyle Bawnmore Place,1
1573138800.0,5.87,Strathfoyle Bawnmore Place,1
1573142400.0,11.8,Strathfoyle Bawnmore Place,1
1573146000.0,10.21,Strathfoyle Bawnmore Place,1
1573149600.0,4.66,Strathfoyle Bawnmore Place,1
1573153200.0,14.51,Strathfoyle Bawnmore Place,1
1573156800.0,5.73,Strathfoyle Bawnmore Place,1
1573160400.0,11.39,Strathfoyle Bawnmore Place,1
1573164000.0,-1.04,Strathfoyle Bawnmore Place,1
1573167600.0,-5.72,Strathfoyle Bawnmore Place,1
1573171200.0,13.98,Strathfoyle Bawnmore Place,1
1573174800.0,0.88,Strathfoyle Bawnmore Place,1
1573178400.0,8.98,Strathfoyle Bawnmore Place,1
1573182000.0,7.34,Strathfoyle Bawnmore Place,1
1573185600.0,-3.47,Strathfoyle Bawnmore Place,1
1573189200.0,8.84,Strathfoyle Bawnmore Place,1
1573192800.0,23.76,Strathfoyle Bawnmore Place,1
1573196400.0,16.21,Strathfoyle Bawnmore Place,1
1573200000.0,17.64,Strathfoyle Bawnmore Place,1
1573203600.0,5.37,Strathfoyle Bawnmore Place,1
1573207200.0,-4.78,Strathfoyle Bawnmore Place,1
1573210800.0,4.94,Strathfoyle Bawnmore Place,1
1573214400.0,-1.42,Strathfoyle Bawnmore Place,1
1573218000.0,3.07,Strathfoyle Bawnmore Place,1
1573221600.0,6.0,Strathfoyle Bawnmore Place,1
1573225200.0,23.67,Strathfoyle Bawnmore Place,1
1573228800.0,26.28,Strathfoyle Bawnmore Place,1
1573232400.0,32.36,Strathfoyle Bawnmore Place,1
1573236000.0,22.26,Strathfoyle Bawnmore Place,1
1573239600.0,13.33,Strathfoyle Bawnmore Place,1
1573243200.0,18.86,Strathfoyle Bawnmore Place,1
1573246800.0,19.45,Strathfoyle Bawnmore Place,1
1573250400.0,11.85,Strathfoyle Bawnmore Place,1
1573254000.0,10.03,Strathfoyle Bawnmore Place,1
1573257600.0,4.19,Strathfoyle Bawnmore Place,1
1573261200.0,5.5,Strathfoyle Bawnmore Place,1
1573264800.0,10.9,Strathfoyle Bawnmore Place,1
1573268400.0,1.01,Strathfoyle Bawnmore Place,1
1573272000.0,7.56,Strathfoyle Bawnmore Place,1
1573275600.0,5.88,Strathfoyle Bawnmore Place,1
1573279200.0,-0.29,Strathfoyle Bawnmore Place,1
1573282800.0,-0.86,Strathfoyle Bawnmore Place,1
1573286400.0,-1.23,Strathfoyle Bawnmore Place,1
1573290000.0,-0.67,Strathfoyle Bawnmore Place,1
1573293600.0,10.59,Strathfoyle Bawnmore Place,1
1573297200.0,9.16,Strathfoyle Bawnmore Place,1
1573300800.0,17.13,Strathfoyle Bawnmore Place,1
1573304400.0,15.04,Strathfoyle Bawnmore Place,1
1573308000.0,10.43,Strathfoyle Bawnmore Place,1
1573311600.0,13.77,Strathfoyle Bawnmore Place,1
1573315200.0,-2.73,Strathfoyle Bawnmore Place,1
1573318800.0,-6.47,Strathfoyle Bawnmore Place,1
1573322400.0,12.5,Strathfoyle Bawnmore Place,1
1573326000.0,-1.04,Strathfoyle Bawnmore Place,1
1573329600.0,15.78,Strathfoyle Bawnmore Place,1
1573333200.0,-4.78,Strathfoyle Bawnmore Place,1
1573336800.0,16.04,Strathfoyle Bawnmore Place,1
1573340400.0,33.82,Strathfoyle Bawnmore Place,1
1573344000.0,38.48,Strathfoyle Bawnmore Place,1
1573347600.0,35.06,Strathfoyle Bawnmore Place,1
1573351200.0,27.0,Strathfoyle Bawnmore Place,1
1573354800.0,29.98,Strathfoyle Bawnmore Place,1
1573358400.0,15.47,Strathfoyle Bawnmore Place,1
1573362000.0,17.77,Strathfoyle Bawnmore Place,1
1573365600.0,16.15,Strathfoyle Bawnmore Place,1
1573369200.0,25.64,Strathfoyle Bawnmore Place,1
1573372800.0,13.0,Strathfoyle Bawnmore Place,1
1573376400.0,1.86,Strathfoyle Bawnmore Place,1
1573380000.0,3.63,Strathfoyle Bawnmore Place,1
1573383600.0,6.06,Strathfoyle Bawnmore Place,1
1573387200.0,5.69,Strathfoyle Bawnmore Place,1
1573390800.0,9.24,Strathfoyle Bawnmore Place,1
1573394400.0,17.96,Strathfoyle Bawnmore Place,1
1573398000.0,20.54,Strathfoyle Bawnmore Place,1
1573401600.0,10.31,Strathfoyle Bawnmore Place,1
1573405200.0,27.32,Strathfoyle Bawnmore Place,1
1573408800.0,18.08,Strathfoyle Bawnmore Place,1
1573412400.0,17.73,Strathfoyle Bawnmore Place,1
1573416000.0,9.99,Strathfoyle Bawnmore Place,1
1573419600.0,5.69,Strathfoyle Bawnmore Place,1
1573423200.0,11.43,Strathfoyle Bawnmore Place,1
1573426800.0,10.66,Strathfoyle Bawnmore Place,1
1573430400.0,-2.16,Strathfoyle Bawnmore Place,1
1573434000.0,0.27,Strathfoyle Bawnmore Place,1
1573437600.0,4.75,Strathfoyle Bawnmore Place,1
1573441200.0,0.08,Strathfoyle Bawnmore Place,1
1573444800.0,-1.04,Strathfoyle Bawnmore Place,1
1573448400.0,0.83,Strathfoyle Bawnmore Place,1
1573452000.0,3.07,Strathfoyle Bawnmore Place,1
1573455600.0,-0.29,Strathfoyle Bawnmore Place,1
1573459200.0,-2.54,Strathfoyle Bawnmore Place,1
1573462800.0,-2.91,Strathfoyle Bawnmore Place,1
1573466400.0,-1.04,Strathfoyle Bawnmore Place,1
1573470000.0,0.45,Strathfoyle Bawnmore Place,1
1573473600.0,2.14,Strathfoyle Bawnmore Place,1
1573477200.0,1.58,Strathfoyle Bawnmore Place,1
1573480800.0,1.58,Strathfoyle Bawnmore Place,1
1573484400.0,-1.6,Strathfoyle Bawnmore Place,1
1573488000.0,-2.54,Strathfoyle Bawnmore Place,1
1573491600.0,7.19,Strathfoyle Bawnmore Place,1
1573495200.0,5.69,Strathfoyle Bawnmore Place,1
1573498800.0,1.01,Strathfoyle Bawnmore Place,1
1573502400.0,-0.11,Strathfoyle Bawnmore Place,1
1573506000.0,1.95,Strathfoyle Bawnmore Place,1
1573509600.0,0.64,Strathfoyle Bawnmore Place,1
1573513200.0,0.08,Strathfoyle Bawnmore Place,1
1573516800.0,2.88,Strathfoyle Bawnmore Place,1
1573520400.0,2.32,Strathfoyle Bawnmore Place,1
1573524000.0,1.58,Strathfoyle Bawnmore Place,1
1573527600.0,-0.29,Strathfoyle Bawnmore Place,1
1573531200.0,-0.11,Strathfoyle Bawnmore Place,1
1573534800.0,-2.35,Strathfoyle Bawnmore Place,1
1573538400.0,-1.79,Strathfoyle Bawnmore Place,1
1573542000.0,-2.91,Strathfoyle Bawnmore Place,1
1573545600.0,-3.29,Strathfoyle Bawnmore Place,1
1573549200.0,-2.54,Strathfoyle Bawnmore Place,1
1573552800.0,-2.73,Strathfoyle Bawnmore Place,1
1573556400.0,6.69,Strathfoyle Bawnmore Place,1
1573560000.0,9.54,Strathfoyle Bawnmore Place,1
1573563600.0,12.11,Strathfoyle Bawnmore Place,1
1573567200.0,12.38,Strathfoyle Bawnmore Place,1
1573570800.0,12.49,Strathfoyle Bawnmore Place,1
1573574400.0,13.03,Strathfoyle Bawnmore Place,1
1573578000.0,13.94,Strathfoyle Bawnmore Place,1
1573581600.0,17.21,Strathfoyle Bawnmore Place,1
1573585200.0,16.45,Strathfoyle Bawnmore Place,1
1573588800.0,11.97,Strathfoyle Bawnmore Place,1
1573592400.0,14.49,Strathfoyle Bawnmore Place,1
1573596000.0,11.64,Strathfoyle Bawnmore Place,1
1573599600.0,12.51,Strathfoyle Bawnmore Place,1
1573603200.0,11.61,Strathfoyle Bawnmore Place,1
1573606800.0,4.76,Strathfoyle Bawnmore Place,1
1573610400.0,9.56,Strathfoyle Bawnmore Place,1
1573614000.0,6.59,Strathfoyle Bawnmore Place,1
1573617600.0,13.44,Strathfoyle Bawnmore Place,1
1573621200.0,8.89,Strathfoyle Bawnmore Place,1
1573624800.0,10.42,Strathfoyle Bawnmore Place,1
1573628400.0,11.41,Strathfoyle Bawnmore Place,1
1573632000.0,11.36,Strathfoyle Bawnmore Place,1
1573635600.0,9.77,Strathfoyle Bawnmore Place,1
1573639200.0,4.23,Strathfoyle Bawnmore Place,1
1573642800.0,3.07,Strathfoyle Bawnmore Place,1
1573646400.0,3.63,Strathfoyle Bawnmore Place,1
1573650000.0,17.32,Strathfoyle Bawnmore Place,1
1573653600.0,10.53,Strathfoyle Bawnmore Place,1
1573657200.0,13.61,Strathfoyle Bawnmore Place,1
1573660800.0,10.38,Strathfoyle Bawnmore Place,1
1573664400.0,7.53,Strathfoyle Bawnmore Place,1
1573668000.0,9.72,Strathfoyle Bawnmore Place,1
1573671600.0,3.49,Strathfoyle Bawnmore Place,1
1573675200.0,4.41,Strathfoyle Bawnmore Place,1
1573678800.0,5.85,Strathfoyle Bawnmore Place,1
1573682400.0,13.96,Strathfoyle Bawnmore Place,1
1573686000.0,9.34,Strathfoyle Bawnmore Place,1
1573689600.0,9.01,Strathfoyle Bawnmore Place,1
1573693200.0,7.2,Strathfoyle Bawnmore Place,1
1573696800.0,8.24,Strathfoyle Bawnmore Place,1
1573700400.0,3.44,Strathfoyle Bawnmore Place,1
1573704000.0,10.5,Strathfoyle Bawnmore Place,1
1573707600.0,5.82,Strathfoyle Bawnmore Place,1
1573711200.0,3.61,Strathfoyle Bawnmore Place,1
1573714800.0,7.48,Strathfoyle Bawnmore Place,1
1573718400.0,6.86,Strathfoyle Bawnmore Place,1
1573722000.0,13.56,Strathfoyle Bawnmore Place,1
1573725600.0,9.89,Strathfoyle Bawnmore Place,1
1573729200.0,13.24,Strathfoyle Bawnmore Place,1
1573732800.0,8.71,Strathfoyle Bawnmore Place,1
1573736400.0,7.19,Strathfoyle Bawnmore Place,1
1573740000.0,7.83,Strathfoyle Bawnmore Place,1
1573743600.0,3.53,Strathfoyle Bawnmore Place,1
1573747200.0,9.83,Strathfoyle Bawnmore Place,1
1573750800.0,15.46,Strathfoyle Bawnmore Place,1
1573754400.0,12.18,Strathfoyle Bawnmore Place,1
1573758000.0,13.92,Strathfoyle Bawnmore Place,1
1573761600.0,7.26,Strathfoyle Bawnmore Place,1
1573765200.0,9.82,Strathfoyle Bawnmore Place,1
1573768800.0,15.03,Strathfoyle Bawnmore Place,1
1573772400.0,9.45,Strathfoyle Bawnmore Place,1
1573776000.0,8.97,Strathfoyle Bawnmore Place,1
1573779600.0,3.86,Strathfoyle Bawnmore Place,1
1573783200.0,7.89,Strathfoyle Bawnmore Place,1
1573786800.0,6.64,Strathfoyle Bawnmore Place,1
1573790400.0,6.84,Strathfoyle Bawnmore Place,1
1573794000.0,9.09,Strathfoyle Bawnmore Place,1
1573797600.0,12.73,Strathfoyle Bawnmore Place,1
1573801200.0,14.7,Strathfoyle Bawnmore Place,1
1573804800.0,16.11,Strathfoyle Bawnmore Place,1
1573808400.0,16.88,Strathfoyle Bawnmore Place,1
1573812000.0,15.17,Strathfoyle Bawnmore Place,1
1573815600.0,9.96,Strathfoyle Bawnmore Place,1
1573819200.0,3.64,Strathfoyle Bawnmore Place,1
1573822800.0,12.52,Strathfoyle Bawnmore Place,1
1573826400.0,10.34,Strathfoyle Bawnmore Place,1
1573830000.0,14.5,Strathfoyle Bawnmore Place,1
1573833600.0,26.38,Strathfoyle Bawnmore Place,1
1573837200.0,13.34,Strathfoyle Bawnmore Place,1
1573840800.0,37.64,Strathfoyle Bawnmore Place,1
1573844400.0,13.77,Strathfoyle Bawnmore Place,1
1573848000.0,20.43,Strathfoyle Bawnmore Place,1
1573851600.0,42.15,Strathfoyle Bawnmore Place,1
1573855200.0,52.6,Strathfoyle Bawnmore Place,1
1573858800.0,38.06,Strathfoyle Bawnmore Place,1
1573862400.0,33.77,Strathfoyle Bawnmore Place,1
1573866000.0,26.76,Strathfoyle Bawnmore Place,1
1573869600.0,28.15,Strathfoyle Bawnmore Place,1
1573873200.0,21.09,Strathfoyle Bawnmore Place,1
1573876800.0,25.5,Strathfoyle Bawnmore Place,1
1573880400.0,20.62,Strathfoyle Bawnmore Place,1
1573884000.0,17.63,Strathfoyle Bawnmore Place,1
1573887600.0,17.26,Strathfoyle Bawnmore Place,1
1573891200.0,14.24,Strathfoyle Bawnmore Place,1
1573894800.0,20.37,Strathfoyle Bawnmore Place,1
1573898400.0,17.29,Strathfoyle Bawnmore Place,1
1573902000.0,14.59,Strathfoyle Bawnmore Place,1
1573905600.0,19.16,Strathfoyle Bawnmore Place,1
1573909200.0,27.88,Strathfoyle Bawnmore Place,1
1573912800.0,26.33,Strathfoyle Bawnmore Place,1
1573916400.0,27.47,Strathfoyle Bawnmore Place,1
1573920000.0,26.0,Strathfoyle Bawnmore Place,1
1573923600.0,47.38,Strathfoyle Bawnmore Place,1
1573927200.0,56.07,Strathfoyle Bawnmore Place,1
1573930800.0,62.39,Strathfoyle Bawnmore Place,1
1573934400.0,57.43,Strathfoyle Bawnmore Place,1
1573938000.0,41.02,Strathfoyle Bawnmore Place,1
1573941600.0,41.74,Strathfoyle Bawnmore Place,1
1573945200.0,53.06,Strathfoyle Bawnmore Place,1
1573948800.0,37.55,Strathfoyle Bawnmore Place,1
1573952400.0,32.34,Strathfoyle Bawnmore Place,1
1573956000.0,27.73,Strathfoyle Bawnmore Place,1
1573959600.0,26.61,Strathfoyle Bawnmore Place,1
1573963200.0,27.88,Strathfoyle Bawnmore Place,1
1573966800.0,19.34,Strathfoyle Bawnmore Place,1
1573970400.0,23.71,Strathfoyle Bawnmore Place,1
1573974000.0,22.34,Strathfoyle Bawnmore Place,1
1573977600.0,19.24,Strathfoyle Bawnmore Place,1
1573981200.0,10.81,Strathfoyle Bawnmore Place,1
1573984800.0,4.91,Strathfoyle Bawnmore Place,1
1573988400.0,11.77,Strathfoyle Bawnmore Place,1
1573992000.0,10.46,Strathfoyle Bawnmore Place,1
1573995600.0,12.55,Strathfoyle Bawnmore Place,1
1573999200.0,9.53,Strathfoyle Bawnmore Place,1
1574002800.0,16.16,Strathfoyle Bawnmore Place,1
1574006400.0,17.2,Strathfoyle Bawnmore Place,1
1574010000.0,16.55,Strathfoyle Bawnmore Place,1
1574013600.0,14.39,Strathfoyle Bawnmore Place,1
1574017200.0,19.2,Strathfoyle Bawnmore Place,1
1574020800.0,12.22,Strathfoyle Bawnmore Place,1
1574024400.0,31.94,Strathfoyle Bawnmore Place,1
1574028000.0,43.59,Strathfoyle Bawnmore Place,1
1574031600.0,36.07,Strathfoyle Bawnmore Place,1
1574035200.0,30.22,Strathfoyle Bawnmore Place,1
1574038800.0,24.34,Strathfoyle Bawnmore Place,1
1574042400.0,23.02,Strathfoyle Bawnmore Place,1
1574046000.0,16.71,Strathfoyle Bawnmore Place,1
1574049600.0,20.48,Strathfoyle Bawnmore Place,1
1574053200.0,16.97,Strathfoyle Bawnmore Place,1
1574056800.0,15.32,Strathfoyle Bawnmore Place,1
1574060400.0,11.75,Strathfoyle Bawnmore Place,1
1574064000.0,14.24,Strathfoyle Bawnmore Place,1
1574067600.0,16.74,Strathfoyle Bawnmore Place,1
1574071200.0,21.73,Strathfoyle Bawnmore Place,1
1574074800.0,29.05,Strathfoyle Bawnmore Place,1
1574078400.0,23.77,Strathfoyle Bawnmore Place,1
1574082000.0,18.48,Strathfoyle Bawnmore Place,1
1574085600.0,14.97,Strathfoyle Bawnmore Place,1
1574089200.0,17.88,Strathfoyle Bawnmore Place,1
1574092800.0,32.41,Strathfoyle Bawnmore Place,1
1574096400.0,34.25,Strathfoyle Bawnmore Place,1
1574100000.0,28.0,Strathfoyle Bawnmore Place,1
1574103600.0,28.01,Strathfoyle Bawnmore Place,1
1574107200.0,16.47,Strathfoyle Bawnmore Place,1
1574110800.0,14.21,Strathfoyle Bawnmore Place,1
1574114400.0,13.54,Strathfoyle Bawnmore Place,1
1574118000.0,13.49,Strathfoyle Bawnmore Place,1
1574121600.0,12.38,Strathfoyle Bawnmore Place,1
1574125200.0,11.04,Strathfoyle Bawnmore Place,1
1574128800.0,9.83,Strathfoyle Bawnmore Place,1
1574132400.0,8.37,Strathfoyle Bawnmore Place,1
1574136000.0,6.09,Strathfoyle Bawnmore Place,1
1574139600.0,9.2,Strathfoyle Bawnmore Place,1
1574143200.0,11.73,Strathfoyle Bawnmore Place,1
1574146800.0,13.6,Strathfoyle Bawnmore Place,1
1574150400.0,7.43,Strathfoyle Bawnmore Place,1
1574154000.0,7.49,Strathfoyle Bawnmore Place,1
1574157600.0,2.7,Strathfoyle Bawnmore Place,1
1574161200.0,4.01,Strathfoyle Bawnmore Place,1
1574164800.0,4.94,Strathfoyle Bawnmore Place,1
1574168400.0,8.38,Strathfoyle Bawnmore Place,1
1574172000.0,15.58,Strathfoyle Bawnmore Place,1
1574175600.0,19.13,Strathfoyle Bawnmore Place,1
1574179200.0,31.95,Strathfoyle Bawnmore Place,1
1574182800.0,34.89,Strathfoyle Bawnmore Place,1
1574186400.0,33.84,Strathfoyle Bawnmore Place,1
1574190000.0,36.25,Strathfoyle Bawnmore Place,1
1574193600.0,33.73,Strathfoyle Bawnmore Place,1
1574197200.0,30.65,Strathfoyle Bawnmore Place,1
1574200800.0,28.93,Strathfoyle Bawnmore Place,1
1574204400.0,33.49,Strathfoyle Bawnmore Place,1
1574208000.0,8.12,Strathfoyle Bawnmore Place,1
1574211600.0,5.5,Strathfoyle Bawnmore Place,1
1574215200.0,5.5,Strathfoyle Bawnmore Place,1
1574218800.0,-4.22,Strathfoyle Bawnmore Place,1
1574222400.0,2.32,Strathfoyle Bawnmore Place,1
1574226000.0,5.69,Strathfoyle Bawnmore Place,1
1574229600.0,3.41,Strathfoyle Bawnmore Place,1
1574233200.0,9.15,Strathfoyle Bawnmore Place,1
1574236800.0,6.63,Strathfoyle Bawnmore Place,1
1574240400.0,9.11,Strathfoyle Bawnmore Place,1
1574244000.0,1.92,Strathfoyle Bawnmore Place,1
1574247600.0,11.64,Strathfoyle Bawnmore Place,1
1574251200.0,7.75,Strathfoyle Bawnmore Place,1
1574254800.0,13.83,Strathfoyle Bawnmore Place,1
1574258400.0,11.61,Strathfoyle Bawnmore Place,1
1574262000.0,18.16,Strathfoyle Bawnmore Place,1
1574265600.0,20.89,Strathfoyle Bawnmore Place,1
1574269200.0,25.59,Strathfoyle Bawnmore Place,1
1574272800.0,17.93,Strathfoyle Bawnmore Place,1
1574276400.0,26.16,Strathfoyle Bawnmore Place,1
1574280000.0,20.32,Strathfoyle Bawnmore Place,1
1574283600.0,18.66,Strathfoyle Bawnmore Place,1
1574287200.0,21.67,Strathfoyle Bawnmore Place,1
1574290800.0,42.65,Strathfoyle Bawnmore Place,1
1574294400.0,22.78,Strathfoyle Bawnmore Place,1
1574298000.0,24.75,Strathfoyle Bawnmore Place,1
1574301600.0,25.53,Strathfoyle Bawnmore Place,1
1574305200.0,3.45,Strathfoyle Bawnmore Place,1
1574308800.0,3.82,Strathfoyle Bawnmore Place,1
1574312400.0,20.75,Strathfoyle Bawnmore Place,1
1574316000.0,39.68,Strathfoyle Bawnmore Place,1
1574319600.0,30.99,Strathfoyle Bawnmore Place,1
1574323200.0,22.0,Strathfoyle Bawnmore Place,1
1574326800.0,7.37,Strathfoyle Bawnmore Place,1
1574330400.0,33.2,Strathfoyle Bawnmore Place,1
1574334000.0,22.74,Strathfoyle Bawnmore Place,1
1574337600.0,19.76,Strathfoyle Bawnmore Place,1
1574341200.0,35.98,Strathfoyle Bawnmore Place,1
1574344800.0,33.7,Strathfoyle Bawnmore Place,1
1574348400.0,23.69,Strathfoyle Bawnmore Place,1
1574352000.0,27.85,Strathfoyle Bawnmore Place,1
1574355600.0,34.94,Strathfoyle Bawnmore Place,1
1574359200.0,26.26,Strathfoyle Bawnmore Place,1
1574362800.0,29.05,Strathfoyle Bawnmore Place,1
1574366400.0,33.02,Strathfoyle Bawnmore Place,1
1574370000.0,29.23,Strathfoyle Bawnmore Place,1
1574373600.0,22.35,Strathfoyle Bawnmore Place,1
1574377200.0,18.19,Strathfoyle Bawnmore Place,1
1574380800.0,17.3,Strathfoyle Bawnmore Place,1
1574384400.0,23.11,Strathfoyle Bawnmore Place,1
1574388000.0,21.42,Strathfoyle Bawnmore Place,1
1574391600.0,20.99,Strathfoyle Bawnmore Place,1
1574395200.0,10.18,Strathfoyle Bawnmore Place,1
1574398800.0,8.49,Strathfoyle Bawnmore Place,1
1574402400.0,8.68,Strathfoyle Bawnmore Place,1
1574406000.0,9.8,Strathfoyle Bawnmore Place,1
1574409600.0,7.75,Strathfoyle Bawnmore Place,1
1574413200.0,10.18,Strathfoyle Bawnmore Place,1
1574416800.0,9.62,Strathfoyle Bawnmore Place,1
1574420400.0,8.12,Strathfoyle Bawnmore Place,1
1574424000.0,9.24,Strathfoyle Bawnmore Place,1
1574427600.0,6.62,Strathfoyle Bawnmore Place,1
1574431200.0,4.19,Strathfoyle Bawnmore Place,1
1574434800.0,3.26,Strathfoyle Bawnmore Place,1
1574438400.0,3.63,Strathfoyle Bawnmore Place,1
1574442000.0,3.82,Strathfoyle Bawnmore Place,1
1574445600.0,5.13,Strathfoyle Bawnmore Place,1
1574449200.0,4.01,Strathfoyle Bawnmore Place,1
1574452800.0,1.58,Strathfoyle Bawnmore Place,1
1574456400.0,3.07,Strathfoyle Bawnmore Place,1
1574460000.0,3.07,Strathfoyle Bawnmore Place,1
