site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,SO2,Sulphur dioxide,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,CO,Carbon Monoxide,1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,PM10,Particulates < 10um (hourly measured),1992-05-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,NV10,Non-volatile PM10 (Hourly measured),2006-02-19,2020-09-10,2020-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,V10,Volatile PM10 (Hourly measured),2006-02-19,2020-09-10,2020-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,PM2.5,Particulates < 2.5um (hourly measured),2008-08-12,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,NV2.5,Non-volatile PM2.5 (Hourly measured),2008-08-12,2020-09-10,2020-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,V2.5,Volatile PM2.5 (Hourly measured),2008-08-12,2020-09-10,2020-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,13BDIENE,"1,3-Butadiene",2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,BENZENE,Benzene,2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,TOLUENE,Toluene,2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,ETHBENZ,Ethyl Benzene,2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,mpXYLENE,mp-Xylene,2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,oXYLENE,o-Xylene,2002-09-05,2007-09-10,2007-09-10,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CARD,Cardiff Centre,Urban Traffic,51.48178,-3.17625,temp,Modelled Temperature,2010-08-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,ETHANE,ethane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,ETHENE,ethene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,ETHYNE,ethyne,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,PROPANE,propane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,PROPENE,propene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,iBUTANE,iso-butane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,nBUTANE,n-butane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,1BUTENE,1-butene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,t2BUTENE,trans-2-butene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,c2BUTENE,cis-2-butene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,iPENTANE,iso-pentane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,nPENTANE,n-pentane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,13BDIENE,"1,3-Butadiene",1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,t2PENTEN,trans-2-pentene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,c2PENTEN,cis-2-pentene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,MEPENT,methylpentane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,ISOPRENE,isoprene,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,nHEXANE,n-hexane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,nHEPTANE,n-heptane,1994-01-01,2001-12-31,2001-12-31,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,BENZENE,Benzene,1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,TOLUENE,Toluene,1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,ETHBENZ,Ethyl Benzene,1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,mpXYLENE,mp-Xylene,1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CAR2,Cardiff East,Urban Background,51.48887,-3.163711,oXYLENE,o-Xylene,1994-01-01,2002-09-05,2002-09-05,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,NO,Nitric Oxide,2018-04-01,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,NO2,Nitrogen dioxide,2018-04-01,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2018-04-01,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,PM10,Particulates < 10um (hourly measured),2018-04-01,ongoing,2024-03-31,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,wd,Modelled Wind Direction,2018-04-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,ws,Modelled Wind Speed,2018-04-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CNPR,Cardiff Newport Road,Urban Traffic,51.49096,-3.152305,temp,Modelled Temperature,2018-04-01,ongoing,Never,South Wales,Cardiff Urban Area,Cardiff
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NO,Nitric Oxide,2004-09-03,ongoing,2024-03-31,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NO2,Nitrogen dioxide,2004-09-03,ongoing,2024-03-31,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-09-03,ongoing,2024-03-31,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,PM10,Particulates < 10um (hourly measured),2004-09-03,ongoing,2024-03-31,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NV10,Non-volatile PM10 (Hourly measured),2010-02-08,2018-08-09,2018-08-09,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,V10,Volatile PM10 (Hourly measured),2010-02-08,2018-08-09,2018-08-09,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,PM2.5,Particulates < 2.5um (hourly measured),2010-02-09,ongoing,2024-03-31,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,NV2.5,Non-volatile PM2.5 (Hourly measured),2010-02-09,2018-08-09,2018-08-09,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,V2.5,Volatile PM2.5 (Hourly measured),2010-02-09,2018-08-09,2018-08-09,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,South Wales,NA_character_,Monmouthshire
CHEP,Chepstow A48,Urban Traffic,51.638094,-2.678731,temp,Modelled Temperature,2010-08-01,ongoing,Never,South Wales,NA_character_,Monmouthshire
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,NO,Nitric Oxide,2012-07-20,ongoing,2023-12-31,South Wales,Swansea Urban Area,Neath Port Talbot
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,NO2,Nitrogen dioxide,2012-07-20,ongoing,2023-12-31,South Wales,Swansea Urban Area,Neath Port Talbot
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2012-07-20,ongoing,2023-12-31,South Wales,Swansea Urban Area,Neath Port Talbot
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,wd,Modelled Wind Direction,2012-07-20,ongoing,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,ws,Modelled Wind Speed,2012-07-20,ongoing,Never,South Wales,Swansea Urban Area,Neath Port Talbot
NTH1,Cimla Road / Victoria Gardens,Urban Traffic,51.659617,-3.801693,temp,Modelled Temperature,2012-07-20,ongoing,Never,South Wales,Swansea Urban Area,Neath Port Talbot
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,O3,Ozone,2003-04-29,2020-08-07,2020-08-07,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,NO,Nitric Oxide,2001-07-20,2020-08-07,2020-08-07,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,NO2,Nitrogen dioxide,2001-07-20,2020-08-07,2020-08-07,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2001-07-20,2020-08-07,2020-08-07,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,SO2,Sulphur dioxide,2001-07-20,2007-09-30,2007-09-30,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,CO,Carbon Monoxide,2002-03-12,2007-09-30,2007-09-30,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,PM10,Particulates < 10um (hourly measured),2001-07-20,2020-08-07,2020-08-07,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,wd,Modelled Wind Direction,2010-08-01,2020-08-07,Never,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,ws,Modelled Wind Speed,2010-08-01,2020-08-07,Never,South Wales,NA_character_,Torfaen
CWMB,Cwmbran,Urban Background,51.6538,-3.006953,temp,Modelled Temperature,2010-08-01,2020-08-07,Never,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,O3,Ozone,2020-10-01,ongoing,2024-03-31,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,NO,Nitric Oxide,2020-10-01,ongoing,2024-03-31,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,NO2,Nitrogen dioxide,2020-10-01,ongoing,2024-03-31,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2020-10-01,ongoing,2024-03-31,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,PM10,Particulates < 10um (hourly measured),2020-10-01,ongoing,2023-12-31,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,wd,Modelled Wind Direction,2020-10-01,ongoing,Never,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,ws,Modelled Wind Speed,2020-10-01,ongoing,Never,South Wales,NA_character_,Torfaen
CWMC,Cwmbran Crownbridge,Urban Background,51.653819,-3.00637,temp,Modelled Temperature,2020-10-01,ongoing,Never,South Wales,NA_character_,Torfaen
FFES,Ffestiniog Railway,unknown unknown,52.924084,-4.126635,SO2,Sulphur dioxide,2011-04-15,2012-01-17,2012-01-17,Unknown,NA_character_,Gwynedd
FFES,Ffestiniog Railway,unknown unknown,52.924084,-4.126635,wd,Modelled Wind Direction,2011-04-15,2012-01-17,Never,Unknown,NA_character_,Gwynedd
FFES,Ffestiniog Railway,unknown unknown,52.924084,-4.126635,ws,Modelled Wind Speed,2011-04-15,2012-01-17,Never,Unknown,NA_character_,Gwynedd
FFES,Ffestiniog Railway,unknown unknown,52.924084,-4.126635,temp,Modelled Temperature,2011-04-15,2012-01-17,Never,Unknown,NA_character_,Gwynedd
FLIN,Flintshire,Urban Traffic,53.197601,-3.039291,NO,Nitric Oxide,2003-03-13,2004-03-16,2004-03-16,North Wales,NA_character_,Flintshire
FLIN,Flintshire,Urban Traffic,53.197601,-3.039291,NO2,Nitrogen dioxide,2003-03-13,2004-03-16,2004-03-16,North Wales,NA_character_,Flintshire
FLIN,Flintshire,Urban Traffic,53.197601,-3.039291,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-03-13,2004-03-16,2004-03-16,North Wales,NA_character_,Flintshire
FLIN,Flintshire,Urban Traffic,53.197601,-3.039291,PM10,Particulates < 10um (hourly measured),2003-03-13,2004-03-16,2004-03-16,North Wales,NA_character_,Flintshire
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,NO,Nitric Oxide,2023-10-01,ongoing,2024-03-31,South Wales,NA_character_,Caerphilly
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,NO2,Nitrogen dioxide,2023-10-01,ongoing,2024-03-31,South Wales,NA_character_,Caerphilly
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2023-10-01,ongoing,2024-03-31,South Wales,NA_character_,Caerphilly
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,wd,Modelled Wind Direction,2023-10-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,ws,Modelled Wind Speed,2023-10-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAEB,Hafod-yr-ynys Hill Roadside,Urban Traffic,51.680494,-3.134325,temp,Modelled Temperature,2023-10-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,NO,Nitric Oxide,2011-10-01,2023-09-15,2023-09-15,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,NO2,Nitrogen dioxide,2011-10-01,2023-09-15,2023-09-15,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2011-10-01,2023-09-15,2023-09-14,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,wd,Modelled Wind Direction,2011-10-01,2023-09-15,Never,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,ws,Modelled Wind Speed,2011-10-01,2023-09-15,Never,South Wales,NA_character_,Caerphilly
CAE6,Hafod-yr-ynys Roadside,Urban Traffic,51.680579,-3.133508,temp,Modelled Temperature,2011-10-01,2023-09-15,Never,South Wales,NA_character_,Caerphilly
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,O3,Ozone,1999-07-15,ongoing,2023-12-31,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,NO,Nitric Oxide,1999-07-15,ongoing,2023-12-31,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,NO2,Nitrogen dioxide,1999-07-15,ongoing,2023-12-31,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1999-07-15,ongoing,2023-12-31,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,North Wales,NA_character_,Gwynedd
MAWR,Marchlyn Mawr,Rural Background,53.136152,-4.074791,temp,Modelled Temperature,2010-08-01,ongoing,Never,North Wales,NA_character_,Gwynedd
MOLD,Mold,Suburban Background,53.162306,-3.144889,O3,Ozone,2009-12-02,2013-12-31,2013-12-31,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,NO,Nitric Oxide,2009-12-02,2013-12-31,2013-12-31,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,NO2,Nitrogen dioxide,2009-12-02,2013-12-31,2013-12-31,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-12-02,2013-12-31,2013-12-31,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,wd,Modelled Wind Direction,2010-08-01,2013-12-31,Never,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,ws,Modelled Wind Speed,2010-08-01,2013-12-31,Never,North Wales,NA_character_,Flintshire
MOLD,Mold,Suburban Background,53.162306,-3.144889,temp,Modelled Temperature,2010-08-01,2013-12-31,Never,North Wales,NA_character_,Flintshire
MON,Monmouth,Urban Background,51.8123,-2.711119,O3,Ozone,2002-01-01,2004-08-27,2004-06-30,South Wales,NA_character_,Monmouthshire
MON,Monmouth,Urban Background,51.8123,-2.711119,NO,Nitric Oxide,2002-01-01,2004-08-27,2004-08-27,South Wales,NA_character_,Monmouthshire
MON,Monmouth,Urban Background,51.8123,-2.711119,NO2,Nitrogen dioxide,2002-01-01,2004-08-27,2004-08-27,South Wales,NA_character_,Monmouthshire
MON,Monmouth,Urban Background,51.8123,-2.711119,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2002-01-01,2004-08-27,2004-08-27,South Wales,NA_character_,Monmouthshire
MON,Monmouth,Urban Background,51.8123,-2.711119,PM10,Particulates < 10um (hourly measured),2002-01-01,2004-08-27,2004-08-27,South Wales,NA_character_,Monmouthshire
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,NO,Nitric Oxide,2011-10-11,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,NO2,Nitrogen dioxide,2011-10-11,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2011-10-11,ongoing,2023-12-31,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,PM10,Particulates < 10um (hourly measured),2011-09-01,2015-01-24,2015-01-24,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,wd,Modelled Wind Direction,2011-09-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,ws,Modelled Wind Speed,2011-09-01,ongoing,Never,South Wales,NA_character_,Caerphilly
CAE7,Nantgarw Road,Urban Traffic,51.57537,-3.231658,temp,Modelled Temperature,2011-09-01,ongoing,Never,South Wales,NA_character_,Caerphilly
PEMB,Narberth,Rural Background,51.782616,-4.69237,O3,Ozone,1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,NO,Nitric Oxide,1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,NO2,Nitrogen dioxide,1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,NOXasNO2,Nitrogen oxides as nitrogen dioxide,1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,SO2,Sulphur dioxide,1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,PM10,Particulates < 10um (hourly measured),1997-01-20,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,NV10,Non-volatile PM10 (Hourly measured),2009-03-16,2018-06-07,2018-06-07,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,V10,Volatile PM10 (Hourly measured),2009-03-16,2018-06-07,2018-06-07,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,PM2.5,Particulates < 2.5um (hourly measured),2018-06-05,ongoing,2024-03-31,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,South Wales,NA_character_,Pembrokeshire
PEMB,Narberth,Rural Background,51.782616,-4.69237,temp,Modelled Temperature,2010-08-01,ongoing,Never,South Wales,NA_character_,Pembrokeshire
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,O3,Ozone,2012-06-15,ongoing,2023-12-31,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,NO,Nitric Oxide,2012-06-15,ongoing,2023-12-31,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,NO2,Nitrogen dioxide,2012-06-15,ongoing,2023-12-31,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2012-06-15,ongoing,2023-12-31,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,BC,Black Carbon,2012-06-15,2012-10-31,Never,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,wd,Modelled Wind Direction,2012-06-15,ongoing,Never,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,ws,Modelled Wind Speed,2012-06-15,ongoing,Never,South Wales,NA_character_,Newport
NPT4,Newport M4 Junction 25,Urban Traffic,51.601262,-2.973273,temp,Modelled Temperature,2012-06-15,ongoing,Never,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,O3,Ozone,2004-06-29,2011-10-31,2011-10-31,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,NO,Nitric Oxide,2003-06-01,2011-10-31,2011-10-31,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,NO2,Nitrogen dioxide,2003-06-01,2011-10-31,2011-10-31,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-06-01,2011-10-31,2011-10-31,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,wd,Modelled Wind Direction,2010-08-01,2011-10-31,Never,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,ws,Modelled Wind Speed,2010-08-01,2011-10-31,Never,South Wales,NA_character_,Newport
NPT2,Newport Malpas Depot,Urban Background,51.602642,-3.00388,temp,Modelled Temperature,2010-08-01,2011-10-31,Never,South Wales,NA_character_,Newport
NPT1,Newport St Julians Comp School,Urban Background,51.601203,-2.977281,NO,Nitric Oxide,2003-01-14,ongoing,2024-03-31,South Wales,NA_character_,Newport
NPT1,Newport St Julians Comp School,Urban Background,51.601203,-2.977281,NO2,Nitrogen dioxide,2003-01-14,ongoing,2024-03-31,South Wales,NA_character_,Newport
NPT1,Newport St Julians Comp School,Urban Background,51.601203,-2.977281,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2003-01-14,ongoing,2024-03-31,South Wales,NA_character_,Newport
NPT1,Newport St Julians Comp School,Urban Background,51.601203,-2.977281,PM10,Particulates < 10um (hourly measured),2003-01-14,ongoing,2024-03-31,South Wales,NA_character_,Newport
NPT1,Newport St Julians Comp School,Urban Background,51.601203,-2.977281,NV10,Non-volatile PM10 (Hourly measured),2006-09-28,2017-08-15,2017-08-15,South Wales,NA_character_,Newport
