site_id,site_name,location_type,latitude,longitude,parameter,Parameter_name,start_date,end_date,ratified_to,zone,agglomeration,local_authority
ESK,Eskdalemuir,Rural Background,55.31531,-3.206111,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2004-12-09,ongoing,2024-03-31,Scottish Borders,NA_character_,Dumfries and Galloway
ESK,Eskdalemuir,Rural Background,55.31531,-3.206111,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Scottish Borders,NA_character_,Dumfries and Galloway
ESK,Eskdalemuir,Rural Background,55.31531,-3.206111,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Scottish Borders,NA_character_,Dumfries and Galloway
ESK,Eskdalemuir,Rural Background,55.31531,-3.206111,temp,Modelled Temperature,2010-08-01,ongoing,Never,Scottish Borders,NA_character_,Dumfries and Galloway
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,PM10,PM10 particulate matter (Hourly measured),2013-01-01,2020-06-04,2020-06-04,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,PM2.5,PM2.5 particulate matter (Hourly measured),2015-01-28,2020-06-04,2020-06-04,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,PM1,PM1 particulate matter (Hourly measured),2015-01-28,2020-06-04,2020-06-04,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,TSP,Total particulate matter,2015-01-28,2020-06-04,2020-06-04,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,wd,Modelled Wind Direction,2013-01-01,2020-06-04,Never,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,ws,Modelled Wind Speed,2013-01-01,2020-06-04,Never,Central Scotland,NA_character_,Falkirk
FAL7,Falkirk Banknock,Urban Traffic,55.988456,-3.969288,temp,Modelled Temperature,2013-01-01,2020-06-04,Never,Central Scotland,NA_character_,Falkirk
FAL09,Falkirk Bo'ness,Urban Traffic,56.015766,-3.608622,SO2,Sulphur dioxide,2016-04-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL09,Falkirk Bo'ness,Urban Traffic,56.015766,-3.608622,wd,Modelled Wind Direction,2016-04-07,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL09,Falkirk Bo'ness,Urban Traffic,56.015766,-3.608622,ws,Modelled Wind Speed,2016-04-07,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL09,Falkirk Bo'ness,Urban Traffic,56.015766,-3.608622,temp,Modelled Temperature,2016-04-07,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL11,Falkirk Graham's Road,Urban Traffic,56.002188,-3.784352,PM10,PM10 particulate matter (Hourly measured),2011-12-21,2018-10-10,2018-10-10,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,NO,Nitric oxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,NO2,Nitrogen dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,SO2,Sulphur dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,PM10,PM10 particulate matter (Hourly measured),2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,PM2.5,PM2.5 particulate matter (Hourly measured),2020-05-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,PM1,PM1 particulate matter (Hourly measured),2020-05-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FALK,Falkirk Grangemouth MC,Urban Background,56.018951,-3.721013,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,SO2,Sulphur dioxide,2015-05-06,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,PM10,PM10 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,PM2.5,PM2.5 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,PM1,PM1 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,wd,Modelled Wind Direction,2015-05-06,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,ws,Modelled Wind Speed,2015-05-06,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL8,Falkirk Grangemouth Zetland Park,Urban Traffic,56.010894,-3.718233,temp,Modelled Temperature,2015-05-06,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,NO,Nitric oxide,2009-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,NO2,Nitrogen dioxide,2009-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2009-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,PM10,PM10 particulate matter (Hourly measured),2013-01-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,PM2.5,PM2.5 particulate matter (Hourly measured),2020-07-23,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,PM1,PM1 particulate matter (Hourly measured),2020-07-23,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL5,Falkirk Haggs,Urban Traffic,55.991087,-3.941685,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,NO,Nitric oxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,NO2,Nitrogen dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,SO2,Sulphur dioxide,2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,PM10,PM10 particulate matter (Hourly measured),2007-07-01,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,PM2.5,PM2.5 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,PM1,PM1 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL3,Falkirk Hope St,Urban Traffic,56.001956,-3.786485,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,NO,Nitric oxide,2015-06-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,NO2,Nitrogen dioxide,2015-06-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2015-06-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,PM10,PM10 particulate matter (Hourly measured),2015-06-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,PM2.5,PM2.5 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,PM1,PM1 particulate matter (Hourly measured),2020-12-15,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,wd,Modelled Wind Direction,2015-06-09,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,ws,Modelled Wind Speed,2015-06-09,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL10,Falkirk Main St Bainsford,Urban Traffic,56.013572,-3.789022,temp,Modelled Temperature,2015-06-09,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,NO,Nitric oxide,2007-07-01,2014-04-28,2014-04-28,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,NO2,Nitrogen dioxide,2007-07-01,2014-04-28,2014-04-28,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-07-01,2014-04-28,2014-04-28,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,SO2,Sulphur dioxide,2007-07-01,2014-04-28,2014-04-28,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,PM10,PM10 particulate matter (Hourly measured),2007-07-01,2014-04-28,2014-04-28,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,wd,Modelled Wind Direction,2010-08-01,2014-04-28,Never,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,ws,Modelled Wind Speed,2010-08-01,2014-04-28,Never,Central Scotland,NA_character_,Falkirk
FAL2,Falkirk Park St,Urban Traffic,56.000657,-3.7831,temp,Modelled Temperature,2010-08-01,2014-04-28,Never,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,NO,Nitric oxide,2007-11-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,NO2,Nitrogen dioxide,2007-11-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-11-07,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,PM10,PM10 particulate matter (Hourly measured),2009-09-16,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,PM2.5,PM2.5 particulate matter (Hourly measured),2016-11-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,PM1,PM1 particulate matter (Hourly measured),2016-11-09,ongoing,2024-03-31,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
FAL6,Falkirk West Bridge Street,Urban Traffic,56.000507,-3.790128,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Falkirk
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,NO,Nitric oxide,2005-12-19,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,NO2,Nitrogen dioxide,2005-12-19,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2005-12-19,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,PM10,PM10 particulate matter (Hourly measured),2005-12-19,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,NV10,Non-volatile PM10 (Hourly measured),2009-06-25,2016-12-07,2016-12-07,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,V10,Volatile PM10 (Hourly measured),2009-06-25,2016-12-07,2016-12-07,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,PM2.5,PM2.5 particulate matter (Hourly measured),2016-12-07,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,PM1,PM1 particulate matter (Hourly measured),2016-12-07,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
CUPA,Fife Cupar,Urban Traffic,56.319362,-3.013913,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,NO,Nitric oxide,2007-08-01,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,NO2,Nitrogen dioxide,2007-08-01,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2007-08-01,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,PM10,PM10 particulate matter (Hourly measured),2011-04-01,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,NV10,Non-volatile PM10 (Hourly measured),2011-04-01,2016-08-31,2016-08-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,V10,Volatile PM10 (Hourly measured),2011-04-01,2016-08-31,2016-08-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,PM2.5,PM2.5 particulate matter (Hourly measured),2016-09-05,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,PM1,PM1 particulate matter (Hourly measured),2016-09-05,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
DUNF,Fife Dunfermline,Urban Traffic,56.07383,-3.44862,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
KINC,Fife Kincardine,Urban Traffic,56.068611,-3.716944,NO,Nitric oxide,2006-01-01,2007-05-11,2007-05-11,Central Scotland,NA_character_,Fife
KINC,Fife Kincardine,Urban Traffic,56.068611,-3.716944,NO2,Nitrogen dioxide,2006-01-01,2007-05-11,2007-05-11,Central Scotland,NA_character_,Fife
KINC,Fife Kincardine,Urban Traffic,56.068611,-3.716944,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2006-01-01,2007-05-11,2007-05-11,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,NO,Nitric oxide,2011-02-08,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,NO2,Nitrogen dioxide,2011-02-08,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2011-02-08,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,PM10,PM10 particulate matter (Hourly measured),2011-02-08,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,NV10,Non-volatile PM10 (Hourly measured),2011-02-08,2016-02-05,2016-02-05,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,V10,Volatile PM10 (Hourly measured),2011-02-08,2016-02-05,2016-02-05,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,PM2.5,PM2.5 particulate matter (Hourly measured),2016-04-06,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,PM1,PM1 particulate matter (Hourly measured),2016-04-06,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,wd,Modelled Wind Direction,2011-02-08,ongoing,Never,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,ws,Modelled Wind Speed,2011-02-08,ongoing,Never,Central Scotland,NA_character_,Fife
KIR,Fife Kirkcaldy,Urban Traffic,56.124331,-3.141347,temp,Modelled Temperature,2011-02-08,ongoing,Never,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,NO,Nitric oxide,2008-03-13,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,NO2,Nitrogen dioxide,2008-03-13,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2008-03-13,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,PM10,PM10 particulate matter (Hourly measured),2008-03-13,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,NV10,Non-volatile PM10 (Hourly measured),2008-03-13,2015-07-19,2015-07-14,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,V10,Volatile PM10 (Hourly measured),2008-03-13,2015-07-19,2015-07-14,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,PM2.5,PM2.5 particulate matter (Hourly measured),2015-07-20,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,PM1,PM1 particulate matter (Hourly measured),2015-07-20,ongoing,2024-03-31,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,ws,Modelled Wind Speed,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
ROSY,Fife Rosyth,Urban Traffic,56.036243,-3.417582,temp,Modelled Temperature,2010-08-01,ongoing,Never,Central Scotland,NA_character_,Fife
FW,Fort William,Suburban Background,56.82266,-5.101102,O3,Ozone,2006-06-22,ongoing,2024-03-31,Highland,NA_character_,Highland
FW,Fort William,Suburban Background,56.82266,-5.101102,NO,Nitric oxide,2006-06-22,ongoing,2024-03-31,Highland,NA_character_,Highland
FW,Fort William,Suburban Background,56.82266,-5.101102,NO2,Nitrogen dioxide,2006-06-22,ongoing,2024-03-31,Highland,NA_character_,Highland
FW,Fort William,Suburban Background,56.82266,-5.101102,NOXasNO2,Nitrogen oxides as nitrogen dioxide,2006-06-22,ongoing,2024-03-31,Highland,NA_character_,Highland
FW,Fort William,Suburban Background,56.82266,-5.101102,wd,Modelled Wind Direction,2010-08-01,ongoing,Never,Highland,NA_character_,Highland
